Book	Chapter	Verse	Text
Zephaniah	2	4	Gaza quedará abandonada y Ascalón acabará en desolación. Asdod será expulsada a plena luz del día y Ecrón será desarraigada.
Zephaniah	2	5	¡Ay de la nación queretea que habita a la orilla del mar! La palabra del Señor es contra ti, Canaán, tierra de los filisteos: «Te aniquilaré hasta no dejar en ti habitante».
Zephaniah	2	6	El litoral se convertirá en praderas, en campos de pastoreo y corrales de ovejas.
Zephaniah	2	7	Y allí pastarán las ovejas del remanente de la tribu de Judá. Al atardecer se echarán a descansar en las casas de Ascalón; el Señor su Dios vendrá en su ayuda para restaurarlos.
Zephaniah	2	8	«He oído los insultos de Moab y las burlas de los amonitas, que injuriaron a mi pueblo y se mostraron arrogantes contra su territorio.
Zephaniah	2	9	Tan cierto como que yo vivo —afirma el Señor Todopoderoso , el Dios de Israel—, que Moab vendrá a ser como Sodoma y los amonitas, como Gomorra: se volverán campos de espinos y minas de sal, desolación perpetua. El remanente de mi pueblo los saqueará; los sobrevivientes de mi nación heredarán su tierra».
Zephaniah	2	10	Este será el pago por su soberbia y por injuriar y despreciar al pueblo del Señor Todopoderoso.
Zephaniah	2	11	El Señor los aterrará cuando destruya a todos los dioses de la tierra; y así hasta las naciones más remotas se postrarán en adoración ante él, cada cual en su propia tierra.
Zephaniah	2	12	«También vosotros, cusitas , seréis atravesados por mi espada».
Zephaniah	2	13	Él extenderá su mano contra el norte; aniquilará a Asiria y convertirá a Nínive en desolación, árida como un desierto.
Zephaniah	2	14	Se tenderán en medio de ella los rebaños, todos los animales del campo. Pasarán la noche sobre sus columnas tanto el pelícano como la garza. Resonarán por las ventanas sus graznidos, habrá asolamiento en los umbrales, las vigas de cedro quedarán al descubierto.
Zephaniah	2	15	Esta es la ciudad alegre que habitaba segura, la que se decía a sí misma: «Yo y nadie más». ¡Cómo ha quedado convertida en espanto, en guarida de fieras! Todo el que pasa junto a ella se mofa y le hace gestos con las manos.
Zephaniah	3	1	¡Ay de la ciudad opresora, rebelde y contaminada!
Zephaniah	3	2	No atiende a consejos, ni acepta corrección . No confía en el Señor , ni se acerca a su Dios.
Zephaniah	3	3	Las autoridades que están en ella son leones rugientes, sus gobernantes son lobos nocturnos que no dejan nada para la mañana.
Zephaniah	3	4	Sus profetas son impertinentes, hombres traicioneros. Sus sacerdotes profanan las cosas santas y violentan la ley.
Zephaniah	3	5	Pero el Señor que está en ella es justo; no comete iniquidad. Cada mañana imparte su justicia, y no deja de hacerlo cada nuevo día, pero el inicuo no conoce la vergüenza.
Zephaniah	3	6	«Exterminé naciones; quedaron desolados sus bastiones. Dejé sus calles desiertas, y nadie pasa por ellas. Quedaron arrasadas sus ciudades, sin ningún habitante.
Zephaniah	3	7	Dije a la ciudad: “¡Ciertamente me temerás; aceptarás corrección!” Entonces no sería destruida su morada, según todo lo que decreté contra ella. A pesar de todo, se empeñaron en corromper todas sus obras.
Zephaniah	3	8	Esperadme, por tanto, hasta el día en que me levante a buscar el botín —afirma el Señor —, porque he decidido reunir a las naciones y juntar a los reinos para derramar sobre ellos mi indignación, toda mi ardiente ira. En el fuego de mi celo será toda la tierra consumida.
Zephaniah	3	9	» Purificaré los labios de los pueblos para que todos invoquen el nombre del Señor y le sirvan de común acuerdo.
Zephaniah	3	10	Desde más allá de los ríos de Cus me traerán ofrendas mis adoradores, mi pueblo disperso.
Zephaniah	3	11	Aquel día no tendrás que avergonzarte más de todas tus rebeliones contra mí. Quitaré de en medio de ti a esa gente altanera y jactanciosa, y así nunca más volverás a ser arrogante en mi santo monte.
Zephaniah	3	12	Dejaré un remanente en medio de ti, un pueblo pobre y humilde. En el nombre del Señor , se cobijará
Zephaniah	3	13	el remanente de Israel; no cometerá iniquidad, no dirá mentiras, ni se hallará engaño en su boca. Pastarán y se echarán a descansar sin que nadie los espante».
Zephaniah	3	14	¡Lanza gritos de alegría, hija de Sión ! ¡da gritos de victoria, Israel! ¡Regocíjate y alégrate de todo corazón, hija de Jerusalén!
Zephaniah	3	15	El Señor te ha levantado el castigo, ha puesto en retirada a tus enemigos. El Señor , rey de Israel, está en medio de ti: nunca más temerás mal alguno.
Zephaniah	3	16	Aquel día le dirán a Jerusalén: «No temas, Sión, ni te desanimes,
Zephaniah	3	17	porque el Señor tu Dios está en medio de ti como guerrero victorioso. Se deleitará en ti con gozo, te renovará con su amor, se alegrará por ti con cantos
Zephaniah	3	18	como en los días de fiesta». «Yo te libraré de las tristezas, que son para ti una carga deshonrosa.
Zephaniah	3	19	En aquel tiempo yo mismo me ocuparé de todos los que te oprimen; salvaré a la oveja que cojea y juntaré a la descarriada. Os daré a vosotros fama y renombre en los países donde fueron avergonzados.
Zephaniah	3	20	En aquel tiempo yo os traeré, en aquel tiempo os reuniré. Os daré a vosotros fama y renombre entre todos los pueblos de la tierra cuando yo os restaure ante vuestros mismos ojos». Así lo ha dicho el Señor .
Zechariah	1	1	En el mes octavo del segundo año del reinado de Darío, la palabra del Señor vino al profeta Zacarías, hijo de Berequías y nieto de Idó:
Zechariah	1	2	«El Señor está ardiendo en ira contra vuestros antepasados.
Zechariah	1	3	Por lo tanto, adviértele al pueblo que así dice el Señor Todopoderoso : »“Volveos a mí, y yo me volveré a vosotros —afirma el Señor Todopoderoso—.
Zechariah	1	4	»”No seáis como vuestros antepasados, a quienes les proclamaron los profetas de antaño que así dice el Señor Todopoderoso: ‘Volveos de vuestra mala conducta y de vuestras malas acciones’. Porque ellos no me obedecieron ni me prestaron atención —afirma el Señor —.
Zechariah	1	5	»”¿Dónde están vuestros antepasados? ¿Acaso los profetas siguen con vida?
Zechariah	1	6	¿No se cumplieron en vuestros antepasados las palabras y los decretos que a mis siervos los profetas ordené comunicarles? »”Entonces ellos se volvieron al Señor , y dijeron: ‘El Señor Todopoderoso nos ha tratado tal y como había resuelto hacerlo: conforme a lo que merecen nuestra conducta y nuestras acciones’ ”».
Zechariah	1	7	En el segundo año del reinado de Darío, en el día veinticuatro del mes de sebat , que es el mes undécimo, la palabra del Señor vino al profeta Zacarías, hijo de Berequías y nieto de Idó:
Zechariah	1	8	Una noche tuve una visión, en la que vi a un hombre montado en un caballo alazán. Ese hombre se detuvo entre los arrayanes que había en una hondonada. Detrás de él había jinetes en caballos alazanes, bayos y blancos.
Zechariah	1	9	Yo le pregunté: «¿Qué significan estos jinetes, mi señor?» El ángel que hablaba conmigo me respondió: «Voy a explicarte lo que significan».
Zechariah	1	10	Y el hombre que estaba entre los arrayanes me dijo: «El Señor ha enviado estos jinetes a recorrer toda la tierra».
Zechariah	1	11	Los jinetes informaron al ángel del Señor que estaba entre los arrayanes: «Hemos recorrido toda la tierra. Por cierto, la encontramos tranquila y en paz».
Zechariah	1	12	Ante esto, el ángel del Señor replicó: « Señor Todopoderoso, ¿hasta cuándo te negarás a compadecerte de Jerusalén y de las ciudades de Judá, con las que has estado enojado estos setenta años?»
Zechariah	1	13	El Señor le respondió con palabras buenas y consoladoras al ángel que hablaba conmigo,
Zechariah	1	14	y luego el ángel me dijo: «Proclama este mensaje de parte del Señor Todopoderoso: »“Mi amor por Sión y por Jerusalén me hace sentir celos por ellas.
Zechariah	1	15	En cambio, estoy lleno de ira con las naciones engreídas. Mi enojo no era tan grave, pero ellas lo agravaron más”.
Zechariah	1	16	»Por lo tanto, así dice el Señor : “Volveré a compadecerme de Jerusalén. Allí se reconstruirá mi templo, y se extenderá el cordel de medir, afirma el Señor Todopoderoso”.
Zechariah	1	17	»Proclama además lo siguiente de parte del Señor Todopoderoso: »“Otra vez mis ciudades rebosarán de bienes, otra vez el Señor consolará a Sión, otra vez escogerá a Jerusalén”».
Zechariah	1	18	Alcé la vista, ¡y vi ante mí cuatro cuernos!
Zechariah	1	19	Le pregunté entonces al ángel que hablaba conmigo: «¿Qué significan estos cuernos?» Y el ángel me respondió: «Estos cuernos son los poderes que dispersaron a Judá, a Israel y a Jerusalén».
Zechariah	1	20	Luego el Señor me mostró cuatro herreros.
Zechariah	1	21	Le pregunté: «¿Y estos qué han venido a hacer?» Y el Señor me respondió: «Los cuernos son los poderes que dispersaron a Judá, a tal punto que nadie pudo volver a levantar la cabeza. Los herreros han venido para aterrorizarlos, y para deshacer el poder de las naciones que levantaron su cuerno contra la tierra de Judá y dispersaron a sus habitantes».
Zechariah	10	1	¡Pedidle al Señor que llueva en primavera! ¡Él es quien hace los nubarrones y envía los aguaceros! ¡Él es quien da a todo hombre la hierba del campo!
Zechariah	10	2	Los ídolos hablan con engaño, los adivinos tienen sueños falsos; hablan de visiones engañosas y consuelan con fantasías. ¡Y el pueblo vaga como rebaño agobiado porque carece de pastor !
Zechariah	10	3	«Se enciende mi ira contra los pastores; castigaré a esos machos cabríos. Ciertamente el Señor Todopoderoso cuida de Judá, que es su rebaño, ¡y lo convertirá en su corcel de honor el día de la batalla!
Zechariah	10	4	De Judá saldrán la piedra angular y la estaca de la tienda, el arco de guerra y todo gobernante.
Zechariah	10	5	Juntos serán como héroes que combaten sobre el lodo de las calles, que luchan contra jinetes y los derriban porque el Señor está con ellos.
Zechariah	10	6	»Yo fortaleceré a la tribu de Judá y salvaré a los descendientes de José. Me he compadecido de ellos y los haré volver. Será como si nunca los hubiera rechazado, porque yo soy el Señor su Dios, y les responderé.
Zechariah	10	7	Efraín se volverá como un guerrero, y su corazón se alegrará como si tomara vino. Sus hijos lo verán y se pondrán felices; su corazón se alegrará en el Señor .
Zechariah	10	8	Yo los llamaré y los recogeré. Cuando los haya redimido, serán tan numerosos como antes.
Zechariah	10	9	Aunque los dispersé entre los pueblos, en tierras remotas se acordarán de mí. Aunque vivieron allí con sus hijos, regresarán a su tierra.
Zechariah	10	10	Los traeré de Egipto, los recogeré de Asiria, los llevaré a Galaad y al Líbano, y hasta espacio les faltará.
Zechariah	10	11	Cruzarán el mar de la angustia, pero yo heriré sus olas, y las profundidades del Nilo se secarán. Abatiré el orgullo de Asiria, y pondré fin al dominio de Egipto.
Zechariah	10	12	Yo mismo los fortaleceré, y ellos caminarán en mi nombre», afirma el Señor .
Zechariah	11	1	¡Abre tus puertas, monte Líbano, para que el fuego devore tus cedros!
Zechariah	11	2	¡Gime tú, ciprés, porque los cedros se han caído y los majestuosos árboles se han derrumbado! ¡Gemid, robles de Basán! ¡Los tupidos bosques han sido derribados!
Zechariah	11	3	Escuchad el gemido de los pastores; ¡sus ricos pastizales han sido destruidos! Escuchad el rugido de los leones; ¡la espesura del Jordán ha quedado devastada!
Zechariah	11	4	Así dice el Señor mi Dios: «Cuida de las ovejas destinadas al matadero.
Zechariah	11	5	Quienes las compran las matan impunemente, y quienes las venden dicen: “¡Bendito sea el Señor , porque me he enriquecido!” Ni sus propios pastores se compadecen de ellas.
Zechariah	11	6	Pero ya no tendré piedad de los que habitan este país —afirma el Señor —, sino que los entregaré en manos de su prójimo y de su rey. Aunque devasten el país, no los rescataré de sus manos».
Zechariah	11	7	Así que me dediqué a cuidar las ovejas que los mercaderes habían destinado al matadero. Tomé dos varas de pastor : a una le puse por nombre Gracia, y a la otra, Unión, y me dediqué a cuidar del rebaño.
Zechariah	11	8	En un solo mes me deshice de tres pastores. Pero me cansé de las ovejas, y ellas se cansaron de mí.
Zechariah	11	9	Así que les dije: «Ya no voy a ser vuestro pastor. Las que se vayan a morir, que se mueran; las que vayan a perecer, que perezcan; y las que queden con vida, que se devoren unas a otras».
Zechariah	11	10	Tomé entonces la vara a la que había llamado Gracia, y la quebré. De ese modo anulé el pacto que había hecho con todas las naciones.
Zechariah	11	11	Ese mismo día quedó anulado, y los mercaderes de ovejas que me observaban supieron que se trataba de la palabra del Señor .
Zechariah	11	12	Les dije: «Si os parece bien, pagadme mi jornal; de lo contrario, quedaos con él». Y me pagaron solo treinta monedas de plata.
Zechariah	11	13	¡Valiente precio el que me pusieron! Entonces el Señor me dijo: «Entrégaselas al fundidor». Así que tomé las treinta monedas de plata y se las di al fundidor del templo del Señor .
Zechariah	11	14	Quebré luego la segunda vara, a la que había llamado Unión, y anulé el vínculo fraternal entre Judá e Israel.
Zechariah	11	15	El Señor me dijo entonces: «Vístete ahora como uno de esos pastores insensatos,
Zechariah	11	16	porque voy a poner sobre el país a un pastor que no se preocupará por las ovejas moribundas, ni buscará a las ovejas pequeñas, ni curará a las ovejas heridas ni dará de comer a las ovejas sanas, sino que devorará a las más gordas y les arrancará las pezuñas».
Zechariah	11	17	¡Ay del pastor inútil que abandona su rebaño! ¡Que la espada le hiera el brazo, y el puñal le saque el ojo derecho! ¡Que del brazo quede tullido, y del ojo derecho, ciego!
Zechariah	12	1	Esta profecía es la palabra del Señor con respecto a Israel. Afirma el Señor , que extendió los cielos, que echó los cimientos de la tierra, y que puso en el hombre aliento de vida:
Zechariah	12	2	«Convertiré a Jerusalén en una copa que embriagará a todos los pueblos vecinos. Judá será sitiada, lo mismo que Jerusalén,
Zechariah	12	3	y todas las naciones de la tierra se juntarán contra ella. »En aquel día convertiré a Jerusalén en una roca inconmovible para todos los pueblos. Los que intenten moverla quedarán despedazados.
Zechariah	12	4	»En aquel día espantaré a todos los caballos y enloqueceré a sus jinetes —afirma el Señor —. Me mantendré vigilante sobre Judá, pero dejaré ciegos a los caballos de todas las naciones.
Zechariah	12	5	Entonces los jefes de Judá proclamarán: “La fortaleza de los habitantes de Jerusalén es su Dios, el Señor Todopoderoso ”.
Zechariah	12	6	»En aquel día convertiré a los jefes de Judá en un brasero ardiente dentro de un bosque, en una antorcha encendida entre las gavillas. A diestra y a siniestra devorarán a todos los pueblos vecinos, pero Jerusalén misma volverá a ser habitada.
Zechariah	12	7	El Señor salvará primero las viviendas de Judá, para que no sea mayor la gloria de la casa real de David, y la de los habitantes de Jerusalén, que la de Judá.
Zechariah	12	8	»En aquel día yo, el Señor , protegeré a los habitantes de Jerusalén. El más débil entre ellos será como David, y la casa real de David será como Dios mismo, como el ángel del Señor que marcha al frente de ellos.
Zechariah	12	9	»En aquel día me dispondré a destruir a todas las naciones que ataquen a Jerusalén.
Zechariah	12	10	Sobre la casa real de David y los habitantes de Jerusalén derramaré un espíritu de gracia y de súplica, y entonces pondrán sus ojos en mí. Harán lamentación por el que traspasaron, como quien hace lamentación por su hijo único; llorarán amargamente, como quien llora por su primogénito.
Zechariah	12	11	»En aquel día habrá una gran lamentación en Jerusalén, como la de Hadad Rimón en la llanura de Meguido.
Zechariah	12	12	Todo el país hará duelo, familia por familia: »la parentela de David y sus esposas, la parentela de Natán y sus esposas,
Zechariah	12	13	la parentela de Leví y sus esposas, la parentela de Simí y sus esposas,
Zechariah	12	14	y todas las demás familias y sus esposas.
Zechariah	13	1	»En aquel día se abrirá una fuente para lavar del pecado y de la impureza a la casa real de David y a los habitantes de Jerusalén.
Zechariah	13	2	»En aquel día arrancaré del país los nombres de los ídolos, y nunca más volverán a ser invocados —afirma el Señor Todopoderoso —. También eliminaré del país a los profetas y la impureza que los inspira.
Zechariah	13	3	Y, si hubiera todavía alguno que quisiera profetizar, sus propios padres le dirán: “Has mentido en el nombre del Señor . Por tanto, debes morir”. Y, por meterse a profeta, sus propios padres lo traspasarán con espada.
Zechariah	13	4	»En aquel día los profetas se avergonzarán de sus visiones proféticas. Ya no engañarán a nadie vistiéndose con mantos de piel,
Zechariah	13	5	sino que cada cual dirá: “Yo no soy profeta, sino agricultor. Desde mi juventud, la tierra ha sido mi ocupación”.
Zechariah	13	6	Y, si alguien le pregunta: “¿Por qué tienes esas heridas en las manos?”, él responderá: “Son las heridas que me hicieron en casa de mis amigos”.
Zechariah	13	7	»¡Despierta, espada, contra mi pastor , contra el hombre en quien confío! —afirma el Señor Todopoderoso—. Hiere al pastor para que se dispersen las ovejas y vuelva yo mi mano contra los corderitos.
Zechariah	13	8	Las dos terceras partes del país serán abatidas y perecerán; solo una tercera parte quedará con vida —afirma el Señor —.
Zechariah	13	9	Pero a esa parte restante la pasaré por el fuego; la refinaré como se refina la plata, la probaré como se prueba el oro. Entonces ellos me invocarán y yo les responderé. Yo diré: “Ellos son mi pueblo”, y ellos dirán: “El Señor es nuestro Dios”.
Zechariah	14	1	»¡Jerusalén! Viene un día para el Señor cuando tus despojos serán repartidos en tus propias calles.
Zechariah	14	2	Movilizaré a todas las naciones para que peleen contra ti. Te conquistarán, saquearán tus casas y violarán a tus mujeres. La mitad de tus habitantes irá al exilio, pero el resto del pueblo se quedará contigo.
Zechariah	14	3	Entonces saldrá el Señor y peleará contra aquellas naciones, como cuando pelea en el día de la batalla.
Zechariah	14	4	»En aquel día pondrá el Señor sus pies en el monte de los Olivos, que se encuentra al este de Jerusalén, y el monte de los Olivos se partirá en dos de este a oeste, y formará un gran valle, con una mitad del monte desplazándose al norte y la otra mitad al sur.
Zechariah	14	5	Vosotros huiréis por el valle de mi monte, porque se extenderá hasta Asal. Huiréis como huisteis del terremoto en los días de Uzías, rey de Judá. Entonces vendrá el Señor mi Dios, acompañado de todos sus fieles.
Zechariah	14	6	»En aquel día no habrá luz, ni hará frío.
Zechariah	14	7	Será un día excepcional, que solo el Señor conoce: no tendrá día ni noche, pues, cuando llegue la noche, seguirá alumbrando la luz.
Zechariah	14	8	»En aquel día fluirá agua viva desde Jerusalén, tanto en verano como en invierno. Y una mitad correrá hacia el Mar Muerto, y la otra hacia el mar Mediterráneo.
Zechariah	14	9	El Señor reinará sobre toda la tierra. En aquel día el Señor será el único Dios, y su nombre será el único nombre.
Zechariah	14	10	»Desde Gueba hasta Rimón, al sur de Jerusalén, todo el país se volverá un desierto. Pero Jerusalén se levantará y permanecerá en su lugar, desde la puerta de Benjamín hasta el sitio de la puerta Primera, hasta la puerta del Ángulo, y desde la torre de Jananel hasta los lagares del rey.
Zechariah	14	11	Jerusalén volverá a ser habitada, tendrá tranquilidad, y nunca más será destruida .
Zechariah	14	12	»Esta es la plaga con la que el Señor herirá a todos los pueblos que pelearon contra Jerusalén: Se les pudrirá la carne en vida, se les pudrirán los ojos en las cuencas, y se les pudrirá la lengua en la boca.
Zechariah	14	13	En aquel día el Señor los llenará de pánico. Cada uno levantará la mano contra el otro, y se atacarán entre sí.
Zechariah	14	14	También Judá peleará en Jerusalén, y se recogerán las riquezas de todas las naciones vecinas, y grandes cantidades de oro y plata y de ropa.
Zechariah	14	15	Una plaga semejante herirá también a caballos y mulos, camellos y asnos, y a todo animal que esté en aquellos campamentos.
Zechariah	14	16	»Entonces los sobrevivientes de todas las naciones que atacaron a Jerusalén subirán año tras año para adorar al Rey, al Señor Todopoderoso , y para celebrar la fiesta de las Enramadas .
Zechariah	14	17	Si alguno de los pueblos de la tierra no sube a Jerusalén para adorar al Rey, al Señor Todopoderoso, tampoco recibirá lluvia.
Zechariah	14	18	Y, si el pueblo egipcio no sube ni participa, tampoco recibirá lluvia. El Señor enviará una plaga para castigar a las naciones que no suban a celebrar la fiesta de las Enramadas.
Zechariah	14	19	¡Así será castigado Egipto, y todas las naciones que no suban a celebrar la fiesta de las Enramadas!
Zechariah	14	20	»En aquel día los cascabeles de los caballos llevarán esta inscripción: Consagrado al Señor . Las ollas de cocina del templo del Señor serán como los tazones sagrados que están frente al altar del sacrificio.
Zechariah	14	21	Toda olla de Jerusalén y de Judá será consagrada al Señor Todopoderoso, y todo el que vaya a sacrificar tomará algunas de esas ollas y cocinará en ellas. En aquel día no habrá más mercaderes en el templo del Señor Todopoderoso».
Zechariah	2	1	Alcé la vista, ¡y vi ante mí un hombre que tenía en la mano un cordel de medir!
Zechariah	2	2	Le pregunté: «¿A dónde vas?» Y él me respondió: «Voy a medir Jerusalén. Quiero ver cuánto mide de ancho y cuánto de largo».
Zechariah	2	3	Ya salía el ángel que hablaba conmigo cuando otro ángel vino a su encuentro
Zechariah	2	4	y le dijo: «Corre a decirle a ese joven: »“Tanta gente habrá en Jerusalén, y tanto ganado, que Jerusalén llegará a ser una ciudad sin muros.
Zechariah	2	5	En torno suyo —afirma el Señor — seré un muro de fuego, y dentro de ella seré su gloria”.
Zechariah	2	6	»¡Salid, salid! ¡Huid del país del norte! —afirma el Señor —. »¡Fui yo quien os dispersó por los cuatro vientos del cielo! —afirma el Señor —.
Zechariah	2	7	»Sión, tú que habitas en Babilonia, ¡sal de allí; escápate!»
Zechariah	2	8	Porque así dice el Señor Todopoderoso , cuya gloria me envió contra las naciones que os saquearon: «La nación que toca a mi pueblo, toca la niña de mis ojos.
Zechariah	2	9	Yo agitaré mi mano contra esa nación, y sus propios esclavos la saquearán. »Así sabréis que me ha enviado el Señor Todopoderoso.
Zechariah	2	10	»¡Grita de alegría, hija de Sión ! ¡Yo vengo a habitar en medio de ti! —afirma el Señor —.
Zechariah	2	11	»En aquel día, muchas naciones se unirán al Señor . Ellas serán mi pueblo, y yo habitaré entre ellas. »Así sabréis que el Señor Todopoderoso es quien me ha enviado a vosotros.
Zechariah	2	12	El Señor tomará posesión de Judá, su porción en tierra santa , y de nuevo escogerá a Jerusalén.
Zechariah	2	13	¡Que todo el mundo guarde silencio ante el Señor , que ya avanza desde su santa morada!»
Zechariah	3	1	Entonces me mostró a Josué, el sumo sacerdote, que estaba de pie ante el ángel del Señor , y a Satanás , que estaba a su mano derecha como parte acusadora.
Zechariah	3	2	El ángel del Señor le dijo a Satanás: «¡Que te reprenda el Señor , que ha escogido a Jerusalén! ¡Que el Señor te reprenda, Satanás! ¿Acaso no es este hombre un tizón rescatado del fuego?»
Zechariah	3	3	Josué estaba vestido con ropas sucias en presencia del ángel.
Zechariah	3	4	Así que el ángel les dijo a los que estaban allí, dispuestos a servirle: «¡Quitadle las ropas sucias!» Y a Josué le dijo: «Como puedes ver, ya te he liberado de tu culpa, y ahora voy a vestirte con ropas espléndidas».
Zechariah	3	5	Entonces dije yo: «¡Ponedle también un turbante limpio en la cabeza!» Y le pusieron en la cabeza un turbante limpio, y le vistieron, mientras el ángel del Señor permanecía de pie.
Zechariah	3	6	Luego el ángel del Señor le hizo esta advertencia a Josué:
Zechariah	3	7	«Así dice el Señor Todopoderoso : »“Si andas en mis caminos y cumples como sacerdote, entonces gobernarás mi templo y te harás cargo de mis atrios. ¡Yo te concederé un lugar entre estos que están aquí!
Zechariah	3	8	»”Escucha, Josué, sumo sacerdote, y que lo oigan tus compañeros, que se sientan en tu presencia y que son un buen presagio: Voy a traer a mi siervo, voy a traer al Renuevo.
Zechariah	3	9	¡Mira, Josué, la piedra que ante ti he puesto! Hay en ella siete ojos, y en ella pondré una inscripción. ¡En un solo día borraré el pecado de esta tierra! —afirma el Señor Todopoderoso—.
Zechariah	3	10	»”En aquel día, cada uno de vosotros invitará a su vecino a sentarse debajo de su vid y de su higuera, afirma el Señor Todopoderoso”».
Zechariah	4	1	Entonces el ángel que hablaba conmigo volvió y me despertó, como a quien se despierta de su sueño.
Zechariah	4	2	Y me preguntó: «¿Qué es lo que ves?» Yo le respondí: «Veo un candelabro de oro macizo, con un recipiente en la parte superior. Encima del candelabro hay siete lámparas, con siete tubos para las mismas.
Zechariah	4	3	Hay también junto a él dos olivos, uno a la derecha del recipiente, y el otro a la izquierda».
Zechariah	4	4	Le pregunté entonces al ángel que hablaba conmigo: «¿Qué significa todo esto, señor mío?»
Zechariah	4	5	Y el ángel me respondió: «¿Acaso no sabes lo que significa?» Tuve que admitir que no lo sabía.
Zechariah	4	6	Así que el ángel me dijo: «Esta es la palabra del Señor para Zorobabel: »“No será por la fuerza ni por ningún poder, sino por mi Espíritu —dice el Señor Todopoderoso —.
Zechariah	4	7	¿Quién te crees tú, gigantesca montaña? ¡Ante Zorobabel solo eres una llanura! Y él sacará la piedra principal entre gritos de alabanza a su belleza”».
Zechariah	4	8	Entonces vino a mí la palabra del Señor :
Zechariah	4	9	«Zorobabel ha puesto los cimientos de este templo, y él mismo terminará de construirlo. ¡Así sabréis que me ha enviado a vosotros el Señor Todopoderoso!
Zechariah	4	10	Cuando vean la plomada en las manos de Zorobabel, se alegrarán los que menospreciaron los días de los modestos comienzos. ¡Estos son los siete ojos del Señor , que recorren toda la tierra!»
Zechariah	4	11	Entonces le pregunté al ángel: «¿Qué significan estos dos olivos a la derecha y a la izquierda del candelabro?»
Zechariah	4	12	Y también le pregunté: «¿Qué significan estas dos ramas de olivo junto a los dos tubos de oro, por los que fluye el aceite dorado?»
Zechariah	4	13	El ángel me respondió: «¿Acaso no sabes lo que significan?» Y yo tuve que admitir que no lo sabía.
Zechariah	4	14	Así que el ángel me explicó: «Estos son los dos ungidos que están al servicio del Señor de toda la tierra».
Zechariah	5	1	Alcé otra vez la vista, ¡y vi ante mí un rollo que volaba!
Zechariah	5	2	El ángel me preguntó: «¿Qué es lo que ves?» Y yo respondí: «Veo un rollo que vuela, de diez metros de largo por cinco de ancho».
Zechariah	5	3	Entonces el ángel me dijo: «Esta es la maldición que caerá sobre todo el país. Según lo escrito en el rollo, alcanzará tanto al ladrón como al perjuro.
