Book	Chapter	Verse	Text
Titus	1	16	Yang manga otaw na maynaan yagalaong na silan yang manga tomotoo sang Dios, awgaid buku nang tinuud kay yang kanilan manga imo buku nang magonawa sang pyagalaong nilan. Laban maat nang Dios yang kanilan batasan kay wa nilan pagapangagdi yang pyagaindo kanilan. Wakaw way kabos nilan, di silan makaimo sang maski nana na madyaw na imo.
Titus	2	1	Awgaid ikaw, kinaanglan na di mo aparinin yang pagindo mo bain sang matorid na pagindo.
Titus	2	2	Pagindowa yang mangkatadung na kinaanglan na di da silan magalasinglasing, toyo kinaanglan na mapakadyaw silan sang batasan nilan antak silan taodon. Kinaanglan na matigam silan magarili sang maat, na tinuud yang kanilan pagtoo, na laban silan marugun sang arag otaw, na magatigkul silan sang maski nana na karisud, di silan omosos.
Titus	2	3	Pagindowa arag yang manga boyag na kinaanglan na yang imoon nilan yang madyaw nang Dios, na dili silan mapagkokomatun, na dili silan magalasinglasing. Kinaanglan na madyaw yang kanilan batasan antak silan paggaonan nang kadaygan na kawbayan.
Titus	2	4	Kinaanglan na pagaindoon nang manga boyag yang manga baya na kawbayan antak silan marugun sang kanilan bana aw manga isu nilan.
Titus	2	5	Yani arag yang pagaindo nilan sang baya na kawbayan, na amarig silan magimo nang maat, na di amarim sang buku nang kanaan bana. Kinaanglan na magapadatul silan sang kanilan paguya, na mapakabuutan silan aw pangagad sang kanilan bana. Kayan aw yaan yang abay imoon nang manga baya na kawbayan, di amasaway nang kadaygan yang kanatu pagindo bain sang Dios.
Titus	2	6	Pakaindowa arag yang manga baya na otaw na kinaanglan na di da silan magaimo nang maat na manga imo na pagbuut nang kanilan dumdum.
Titus	2	7	Ikaw, kinaanglan na ikaw yang amaimo gaonanan nilan sang pagimo sang madyaw. Dadyawa pagindowan yang matungtung na pagindo antak silan matigam na tinuud yang pagindo mo.
Titus	2	8	Kinaanglan na matorid yang kariko nang pagindo mo antak way akapagsaway kanmo. Kayan yaarig yang manga otaw na yapagkontara kanatu kay way kikita nilan na maat na akapagsaway nilan.
Titus	2	9	Pagindowa yang manga sogwanun na tomotoo na pangagdan nilan yang manga sogo nang kanilan pangoro antak yang kanilan pangoro kaontoran nang kariko nang kanilan manga imo. Kinaanglan na di silan magasopak sang kanilan pangoro.
Titus	2	10	Kinaanglan na di silan makamang sang maski manga tatagbi na butang nang kanilan pangoro na adaraun nilan. Kinaanglan na way ikitaun digkanilan na maat, poros madyaw, antak silan kanarigan nang kanilan pangoro. Aw maynaan yang batasan nang manga sogwanun, akatigaman na laban madyaw yang pagindo kanilan bain sang Dios na kanatu Mallorowas.
Titus	2	11	Makapangagad silan saan na pagindo kay pyapakita nang Dios sang kawtawan yang kanaan karugun kanilan antak silan marowas sang kanilan sara.
Titus	2	12	Wakaw tungud sang karugun naan kanatu pyagaindo kita naan na ayawan ta yang kariko nang imo na sopak sang Dios aw yang maat na batasan na pagbuut nang kanang otaw dumdum. Pyagaindo arag kita naan na ariliyan ta yang kariko nang maat na dumdum, na imoon ta yang matarong na manga imo antak kita makaontol sang Dios kaba aani pa kita sang donya.
Titus	2	13	Kayan yaguma kita kaba yagatagad kita kang Jesu Kristo kay yamaiman kita na magabarik yaan ani sang donya. Aw magbarik da si Jesu Kristo na kanatu Dios na Mallorowas na makagagaom sang kariko ikitaun ta yaan na yagadan nang dakora na gaom.
Titus	2	14	Yaan yang yagapakamatay tungud kanatu antak kita marowas naan sang sara, kayan inimo kita naan matarong antak kita masakop naan. Kayan kita na sakop naan yamakot magimo sang matarong na manga imo.
Titus	2	15	Dadyawa pagindowan yaning pyagaindo ko kanmo antak pangagadan nilan. Pakaindowa silan aw dasiga silan, arag sagdaa silan kay ikaw yang aon katungud saan sikun sang Dios. Ayaw magtogot na aon magaodyat kanmo.
Titus	3	1	Paglaonga yang manga tomotoo disaan antak makaungud na kinaanglan na mangagad silan sang labaw na pangoro nang goberno aw yang kadaygan na manga otaw nang goberno. Kinaanglan na pangagdan nilan yang kanang goberno balaod, aw arag mapakaasub silan sang maski nana na madyaw na imo na pagbuut nang goberno.
Titus	3	2	Kinaanglan na di silan maglaong nang maat sang maski sini, na di silan mapagagis, awgaid mapakabuutan silan aw pagtaod sang kariko nang otaw.
Titus	3	3	Kay kita na kang Jesu Kristo tobok da adoon yang batasan ta. Nangaon yang batasan ta maynang manga sangu, wa kita mangagad sang manga balaod kay yakasoway kita sang paagi nang Dios. Yagatoman kita nangaon sang maat na pagbuut ta kay yaan yang yabay ta imoon yang maski nana na maat na kyakallingiyan ta. Maat yang kanatu ontol nangaon, laban kita yamasigi sang sangka otaw. Kyokontara kita nang arag otaw, kayan kita yanagkontara kariko. Yaan yang batasan ta nangaon.
Titus	3	4	Kayan yapagguna na pyapakita nang Dios yang kanaan kadyaw aw karugun sang kawtawan.
Titus	3	5	Lyorowas kita naan. Yang paglowas naan kanatu buku nang barus sang kanatu madyaw na imo, awgaid lyorowas kita naan kay kyakallaatan kita naan. Yogasan kita naan sang maat pinaagi sang gaom nang Balaan na Espirito antak kita maimo manga bago na otaw na pyarin da yang ginawa ta kayan kyaaronan nang bago na kinaboi na yaatag kanatu nang Balaan na Espirito.
Titus	3	6	Panalanginan kita nang way tatamanan kay byobobowan kita nang Dios nang Balaan na Espirito pinaagi kang Jesu Kristo na kanatu Mallorowas.
Titus	3	7	Yiimo naan yaan tungud sang karugun naan kanatu antak kita maimo matarong na yamaiman na aon kanatu kinaboi na way kataposan sikun sang Dios.
Titus	3	8	Makasarig kaw saang pyagalaong ko. Gosto ko na apakaindoon mo yang manga otaw saang pyagaindo ko kay kinaanglan na yang manga otaw na tyomoo ra sang Dios abay silan mamakot magimo sang madyaw na manga imo. Kay makatabang yang kanilan imo sang kadaygan na otaw aw tinuud na madyaw.
Titus	3	9	Awgaid arilii yang manga otaw na yapagagis bain sang sorit nang Dios na wa nilan akatigami. Arilii yang manga imoimo na pyagdara nang kanatu kamonaan, arilii arag yang papagagis bain sang manga balaod aw yang maski nana na akaponowan nang panagagisagis. Yang manga sosoritin na maynaan way kakabosan, di makatabang sang manga otaw.
Titus	3	10	Aw aon isa digkamayo na yabay mapagagis sang arag manga tomotoo, sagdaa yaan. Aw di pa yaan maningug kanmo, omana sagdaa. Aw di da yaan kanmo masip pabayai la yaan.
Titus	3	11	Kay yatigam kaw na yang otaw na maynaan yakasoway da sang madyaw na paagi, yakasara da yaan tungud sang imo naan. Wakaw di yaan makagawas sang silot nang Dios, katagaan yang kanaan imo.
Titus	3	12	Aw domatung da adto kanmo si Artemas aw buku si Tikiko na apakadtoon ko kanmo, maparabay kaw komadto Nikopolis, magakita kita dato, kay dato ako nang timpo nang amiyan.
Titus	3	13	Tabangi mayo nang madyaw si Senas na abogado aw si Apolos na antak di silan maukud na mapanaw.
Titus	3	14	Paglaonga yang manga tomotoo dato na kinaanglan na mapakaasub silan maggawbuk antak way kaukud nilan aw antak arag silan makatabang sang kadaygan na aon karisud. Kay aw mapakataka yang otaw way akabosan naan.
Titus	3	15	Kariko nang manga inagad ko didi yangomosta kamayo. Pangomostaan ako sang manga tomotoo disaan na yamarugun kanami kay arag kami tomotoo. Pyangayo ko na kariko mayo panalanginan nang Dios.
Titus	1	1	Ako si Pablo na kanang Dios sogwanun, yagasolat ako kanmo, kay Tito. Yamaimo ako apostol ni Jesu Kristo kay syosogo ako naan adto sang manga pinili nang Dios antak kadogangan yang kanilan pagtoo aw antak katigaman nilan yang kariko nang matungtung na pagindo bain sang tinuud na tinoowan natu.
Titus	1	2	Syosogo ako na apakaindoon silan antak silan maiman na akaaronan nang kinaboi na way kataposan na dadaan da syaad nang Dios nang wa pa naan imowa yang donya. Di amaimo na di otomanun nang Dios yang kanaan saad kay di yaan magkagaro.
Titus	1	3	Wakaw pagdatung nang allaw na pipili nang Dios, pakatigam naan yang kanaan madyaw na batok bain sang kinaboi na way kataposan na syasaad naan. Kayan yang pagbabatokon saan na batok syasarig kanak nang Dios na yagarowas kanatu.
Titus	1	4	Ikaw, kay Tito, maynang tudtuud anak ko tungud sang pagtoo ta kang Jesu Kristo. Yabay ta kaw ampo sang Ama na Dios aw kang Jesu Kristo na kanatun Mallorowas antak kaw abay panalanginan antak marinaw yang dumdum mo.
Titus	1	5	Sabo bibilin ta kaw dig Kreta antak mo taposon yang maski nana na wa pa akatapos disaan aw antak mo piliin yang imoon manga pastor nang manga tomotoo disang kariko nang simbaan disaan na banwa. Ayaw pagkaringawi yang pyagaindo ko kanmo bain sang imoon mo manga pastor nang manga tomotoo.
Titus	1	6	Yang imoon mo pastor nang manga tomotoo kinaanglan na way maat na imo na ikitaun digkanaan. Isa ra yang asawa naan kay maat aw marim pa yaan sang kadaygan na bobay. Kinaanglan manga tomotoo yang manga anak naan na arag madyaw yang batasan antak way akapagsaway kanilan. Dili silan magpangonot sang kanilan ginawa toyo yangagad sang kanilan taganak.
Titus	1	7	Tungud kay yang manga pastor nang manga tomotoo yang syosogo nang Dios pagdomara sang manga tomotoo, kinaanglan na way maat na imo na akapagsaway kanaan. Kinaanglan na dili yaan magparabaw sang kadaygan, di magkasapingsaping madaman, di maglasinglasing, buku nang maat yang ontol, buku nang sapi yang dakora sang ginawa naan.
Titus	1	8	Kinaanglan na matayod yaan sang manga domadatung. Yang pyaparabi nang kanaan ginawa yang pagimo sang madyaw, matigam magdumdum daw nana yang madyaw aw maat. Di yaan maglapas sang balaod awgaid yangagad yaan sang pagbuut nang Dios. Kinaanglan na matigam yaan magarili sang maat.
Titus	1	9	Kinaanglan na yaan yang asarigan naan abay yang sorit nang Dios na pyagaindo kanaan antak yaan makadasig sang manga otaw pinasobay sang matungtung na pagindo, aw antak yang manga otaw na yosopak saan na pagindo matigam sang kanilan sayup.
Titus	1	10	Kay madaig yang mabagsug yang oro na wa mangagad sang pyagaindo kanilan, labi pa yang manga tomotoo na Judio na yagalaong na maat aw dili mangagad yang kadaygan na manga tomotoo sang kanilan batasan na syosolat ni Moises kadini. Way kakabosan nang kanilan sorit, gyagaway nilan yang manga otaw antak silan toowan.
Titus	1	11	Sagdaa yang manga otaw na magasorit nang maynaan kay syasapadan nilan yang pagtoo nang kadaygan pinaagi sang kanilan pagindo. Buku nang madyaw yang kanilan pagindo, yagaindo silan antak silan makasapi.
Titus	1	12	Aon digkanilan matikadung na taga Kreta na yagalaong bain sang arag silan, laong, “Yang manga otaw na taga Kreta manga mangkagaro, maat yang ontol nilan, mangkatikaan, laban mangkataka, di maggawbuk.”
Titus	1	13	Matungtung sa agaw yang pyagalaong naan. Wakaw sagdaa silan aw pagindowa antak matorid yang kanilan pagtoo kang Jesu Kristo.
Titus	1	14	Paglaonga silan antak di da silan tomoo sang kanang Judio gogodanun na buku nang matungtung. Paglaonga arag silan antak di da silan mangagad sang manga imoimo nang manga otaw na wa atangkap sang matungtung na pagindo.
Titus	1	15	Aw matarong yang otaw, arag matarong yang kanaan pagdumdum bain sang maski nana na amapagguna kanaan. Awgaid aw buku nang matarong yang otaw kay wa otoo sang Dios, yang imo naan na maat magadogang. Yanaram da yaan nang maat na imo wakaw wa yaan makadumdum nang madyaw.
Titus	1	16	Yang manga otaw na maynaan yagalaong na silan yang manga tomotoo sang Dios, awgaid buku nang tinuud kay yang kanilan manga imo buku nang magonawa sang pyagalaong nilan. Laban maat nang Dios yang kanilan batasan kay wa nilan pagapangagdi yang pyagaindo kanilan. Wakaw way kabos nilan, di silan makaimo sang maski nana na madyaw na imo.
Titus	2	1	Awgaid ikaw, kinaanglan na di mo aparinin yang pagindo mo bain sang matorid na pagindo.
Titus	2	2	Pagindowa yang mangkatadung na kinaanglan na di da silan magalasinglasing, toyo kinaanglan na mapakadyaw silan sang batasan nilan antak silan taodon. Kinaanglan na matigam silan magarili sang maat, na tinuud yang kanilan pagtoo, na laban silan marugun sang arag otaw, na magatigkul silan sang maski nana na karisud, di silan omosos.
Titus	2	3	Pagindowa arag yang manga boyag na kinaanglan na yang imoon nilan yang madyaw nang Dios, na dili silan mapagkokomatun, na dili silan magalasinglasing. Kinaanglan na madyaw yang kanilan batasan antak silan paggaonan nang kadaygan na kawbayan.
Titus	2	4	Kinaanglan na pagaindoon nang manga boyag yang manga baya na kawbayan antak silan marugun sang kanilan bana aw manga isu nilan.
Titus	2	5	Yani arag yang pagaindo nilan sang baya na kawbayan, na amarig silan magimo nang maat, na di amarim sang buku nang kanaan bana. Kinaanglan na magapadatul silan sang kanilan paguya, na mapakabuutan silan aw pangagad sang kanilan bana. Kayan aw yaan yang abay imoon nang manga baya na kawbayan, di amasaway nang kadaygan yang kanatu pagindo bain sang Dios.
Titus	2	6	Pakaindowa arag yang manga baya na otaw na kinaanglan na di da silan magaimo nang maat na manga imo na pagbuut nang kanilan dumdum.
Titus	2	7	Ikaw, kinaanglan na ikaw yang amaimo gaonanan nilan sang pagimo sang madyaw. Dadyawa pagindowan yang matungtung na pagindo antak silan matigam na tinuud yang pagindo mo.
Titus	2	8	Kinaanglan na matorid yang kariko nang pagindo mo antak way akapagsaway kanmo. Kayan yaarig yang manga otaw na yapagkontara kanatu kay way kikita nilan na maat na akapagsaway nilan.
Titus	2	9	Pagindowa yang manga sogwanun na tomotoo na pangagdan nilan yang manga sogo nang kanilan pangoro antak yang kanilan pangoro kaontoran nang kariko nang kanilan manga imo. Kinaanglan na di silan magasopak sang kanilan pangoro.
Titus	2	10	Kinaanglan na di silan makamang sang maski manga tatagbi na butang nang kanilan pangoro na adaraun nilan. Kinaanglan na way ikitaun digkanilan na maat, poros madyaw, antak silan kanarigan nang kanilan pangoro. Aw maynaan yang batasan nang manga sogwanun, akatigaman na laban madyaw yang pagindo kanilan bain sang Dios na kanatu Mallorowas.
Titus	2	11	Makapangagad silan saan na pagindo kay pyapakita nang Dios sang kawtawan yang kanaan karugun kanilan antak silan marowas sang kanilan sara.
Titus	2	12	Wakaw tungud sang karugun naan kanatu pyagaindo kita naan na ayawan ta yang kariko nang imo na sopak sang Dios aw yang maat na batasan na pagbuut nang kanang otaw dumdum. Pyagaindo arag kita naan na ariliyan ta yang kariko nang maat na dumdum, na imoon ta yang matarong na manga imo antak kita makaontol sang Dios kaba aani pa kita sang donya.
Titus	2	13	Kayan yaguma kita kaba yagatagad kita kang Jesu Kristo kay yamaiman kita na magabarik yaan ani sang donya. Aw magbarik da si Jesu Kristo na kanatu Dios na Mallorowas na makagagaom sang kariko ikitaun ta yaan na yagadan nang dakora na gaom.
Titus	2	14	Yaan yang yagapakamatay tungud kanatu antak kita marowas naan sang sara, kayan inimo kita naan matarong antak kita masakop naan. Kayan kita na sakop naan yamakot magimo sang matarong na manga imo.
Titus	2	15	Dadyawa pagindowan yaning pyagaindo ko kanmo antak pangagadan nilan. Pakaindowa silan aw dasiga silan, arag sagdaa silan kay ikaw yang aon katungud saan sikun sang Dios. Ayaw magtogot na aon magaodyat kanmo.
Titus	3	1	Paglaonga yang manga tomotoo disaan antak makaungud na kinaanglan na mangagad silan sang labaw na pangoro nang goberno aw yang kadaygan na manga otaw nang goberno. Kinaanglan na pangagdan nilan yang kanang goberno balaod, aw arag mapakaasub silan sang maski nana na madyaw na imo na pagbuut nang goberno.
Titus	3	2	Kinaanglan na di silan maglaong nang maat sang maski sini, na di silan mapagagis, awgaid mapakabuutan silan aw pagtaod sang kariko nang otaw.
Titus	3	3	Kay kita na kang Jesu Kristo tobok da adoon yang batasan ta. Nangaon yang batasan ta maynang manga sangu, wa kita mangagad sang manga balaod kay yakasoway kita sang paagi nang Dios. Yagatoman kita nangaon sang maat na pagbuut ta kay yaan yang yabay ta imoon yang maski nana na maat na kyakallingiyan ta. Maat yang kanatu ontol nangaon, laban kita yamasigi sang sangka otaw. Kyokontara kita nang arag otaw, kayan kita yanagkontara kariko. Yaan yang batasan ta nangaon.
Titus	3	4	Kayan yapagguna na pyapakita nang Dios yang kanaan kadyaw aw karugun sang kawtawan.
Titus	3	5	Lyorowas kita naan. Yang paglowas naan kanatu buku nang barus sang kanatu madyaw na imo, awgaid lyorowas kita naan kay kyakallaatan kita naan. Yogasan kita naan sang maat pinaagi sang gaom nang Balaan na Espirito antak kita maimo manga bago na otaw na pyarin da yang ginawa ta kayan kyaaronan nang bago na kinaboi na yaatag kanatu nang Balaan na Espirito.
Titus	3	6	Panalanginan kita nang way tatamanan kay byobobowan kita nang Dios nang Balaan na Espirito pinaagi kang Jesu Kristo na kanatu Mallorowas.
Titus	3	7	Yiimo naan yaan tungud sang karugun naan kanatu antak kita maimo matarong na yamaiman na aon kanatu kinaboi na way kataposan sikun sang Dios.
Titus	3	8	Makasarig kaw saang pyagalaong ko. Gosto ko na apakaindoon mo yang manga otaw saang pyagaindo ko kay kinaanglan na yang manga otaw na tyomoo ra sang Dios abay silan mamakot magimo sang madyaw na manga imo. Kay makatabang yang kanilan imo sang kadaygan na otaw aw tinuud na madyaw.
Titus	3	9	Awgaid arilii yang manga otaw na yapagagis bain sang sorit nang Dios na wa nilan akatigami. Arilii yang manga imoimo na pyagdara nang kanatu kamonaan, arilii arag yang papagagis bain sang manga balaod aw yang maski nana na akaponowan nang panagagisagis. Yang manga sosoritin na maynaan way kakabosan, di makatabang sang manga otaw.
Titus	3	10	Aw aon isa digkamayo na yabay mapagagis sang arag manga tomotoo, sagdaa yaan. Aw di pa yaan maningug kanmo, omana sagdaa. Aw di da yaan kanmo masip pabayai la yaan.
Titus	3	11	Kay yatigam kaw na yang otaw na maynaan yakasoway da sang madyaw na paagi, yakasara da yaan tungud sang imo naan. Wakaw di yaan makagawas sang silot nang Dios, katagaan yang kanaan imo.
Titus	3	12	Aw domatung da adto kanmo si Artemas aw buku si Tikiko na apakadtoon ko kanmo, maparabay kaw komadto Nikopolis, magakita kita dato, kay dato ako nang timpo nang amiyan.
Titus	3	13	Tabangi mayo nang madyaw si Senas na abogado aw si Apolos na antak di silan maukud na mapanaw.
Titus	3	14	Paglaonga yang manga tomotoo dato na kinaanglan na mapakaasub silan maggawbuk antak way kaukud nilan aw antak arag silan makatabang sang kadaygan na aon karisud. Kay aw mapakataka yang otaw way akabosan naan.
Titus	3	15	Kariko nang manga inagad ko didi yangomosta kamayo. Pangomostaan ako sang manga tomotoo disaan na yamarugun kanami kay arag kami tomotoo. Pyangayo ko na kariko mayo panalanginan nang Dios.
Romans	1	1	Ako si Pablo na sogwanun ni Jesu Kristo, gasolat ak kamayo na manga tomotoo kang Jesu Kristo ag Roma. Pipili ako nang Dios na amaimo apostol na syosogo naan antak magbabatokon sang madyaw na batok nang Dios bain kang Jesu Kristo.
Romans	1	2	Kadini syosolat nang manga propeta nang Dios yang pyagalaong nang Dios na apakatigam naan yang kanaan madyaw na batok.
Romans	1	3	Yang madyaw na batok yang batok bain sang Anak naan na yamaimo otaw na sompaw ni Ari Dabid.
Romans	1	4	Yang toosanan na si Jesu Kristo yang tinuud na Anak nang Dios na makagagaom sang kariko yang dakora na imo nang Balaan na Espirito na yagaboi kang Jesus Kristo na pyapatay.
Romans	1	5	Pinaagi kang Jesu Kristo yatagan kami nang katungdanan pagkaapostol na magaindo sang manga otaw na buku nang Judio disang karowagan nang donya antak silan tomoo sang batok nang Dios bain kang Jesu Kristo kayan yangagad sang pagbuut naan kanilan antak si Jesus Kristo bantogon nang kariko nang otaw.
Romans	1	6	Kamo arag pipili nang Dios na pyagasakop ni Jesu Kristo.
Romans	1	7	Wakaw kamo na taga Roma yang pyapadaraan ko nang solat kay kyakarugunan kamo nang Dios. Pipili kamo naan na antak maimo sakop ni Jesu Kristo. Pyangayo ko kamo kariko sang Ama ta na Dios aw kang Jesu Kristo na Ginoo ta antak panalanginan kamo antak marinaw yang dumdum mayo.
Romans	1	8	Gosto ko na onaun ko paglaong kamayo yang pagpasalamat ko sang Dios tungud kamayo pinaagi kang Jesu Kristo. Yagapasalamat ako kay yakarimpud da sang karowagan nang banwa yang dungug na kamo, madyaw yang pagkanarig mayo kang Jesu Kristo.
Romans	1	9	Yang Dios yang yatigam na gabi allaw yaampo ko kamo sang Dios. Byubutang ko sang ginawa ko yang gawbuk na pyapagawbuk naan kanak. Tungud kanaan pyamakotan ko batokon yang kanaan Anak na si Jesu Kristo.
Romans	1	10	Pyangayo ko abay sang Dios na osogoon ako naan adto kamayo. Aw yaan yang pagbuut naan kanak adoon, makadto ako, kay dadaan gosto ko na matarok ak kamayo,
Romans	1	11	na magaindo kamayo antak kamo makaambit sang kariko nang pyapakatigam kanak nang Balaan na Espirito na makadasig sang ginawa mayo.
Romans	1	12	Yaan yang gosto ko imoon aw aadto ako kamayo, kay aw maynaan, magasikadasig kita tungud sang pagsikanarig ta kang Jesu Kristo.
Romans	1	13	Manga karomonan ko na tomotoo, gosto ko na akatigaman mayo na arimarim ak yagabaat agkamayo, toyo tigkan adoon aon pay yakaangga kanak, wakaw di pa ak makakadto kamayo. Gosto ko na matarok kamayo antak magdogang yang pagtoo mayo maynang kadaygan na manga inindo ko na buku nang Judio.
Romans	1	14	Tungud kay si Jesu Kristo yang gasogo kanak, dakora sang ginawa ko yang magabatok sang batok nang Dios adto sang maski wain na banwa, sang tagasyodad aw buku nang tagasyodad, sang matigam aw buku nang matigam arag abatokan ko nang sorit nang Dios.
Romans	1	15	Wakaw kamo na yagauya asang syodad na Roma, laban dakora sang ginawa ko na kamo arag abatokan ko nang madyaw na batok bain kang Jesu Kristo.
Romans	1	16	Wa ak akaarig magbatok sang madyaw na batok bain kang Jesu Kristo, kay yatigam ako na aw tomoo ra yang manga otaw saan na batok amarowas silan nang gaom nang Dios, di da silan isilotan nang way kataposan. Yang mona pakatigamun nang Dios yang manga otaw na Judio, kayan yoman yang buku nang Judio.
Romans	1	17	Yang batok bain kang Jesu Kristo yagapakatigam na kita amaimo madyaw nang Dios tungud sang pagtoo ta kang Jesu Kristo. Wakaw yaan gaid yang toowi. Maynang syosolat na yagalaong, “Yang otaw na yamaimo madyaw nang Dios yaan yang akaaronan nang kinaboi na way kataposan, kay yang Dios yang kyakanarigan naan.”
Romans	1	18	Wakaw toowi yang sorit nang Dios kay yang Dios aglangit yang gapakatigam sang kariko nang otaw na yang manga imo nilan na maat naan yaan yang kyakaponowan nang pagsilot naan kanilan. Yang maat na manga imo nilan yang yakaurang kanilan wakaw wa silan makatoo sang pyapakatigam kanilan nang Dios.
Romans	1	19	Wakaw dili silan makagawas sang silot nang Dios kanilan kay wa silan magataod sang Dios maski pyapakatigam silan nang Dios na yaan yang yagaimo sang kariko.
Romans	1	20	Maski way otaw na yikita sang Dios dungan nang donya yamaimo, yatigam da silan na yang Dios yang makagagaom sang kariko kay yikita silan sang kariko nang inimo naan. Wakaw dili silan makagawas sang silot kanilan kay yatigam silan sang gaom nang Dios na way tatamanan.
Romans	1	21	Awgaid maski yatigam silan na aon Dios na makagagaom sang kariko, wa nilan yaan abantoga maski yaan yang Labi. Maski tyatagapan naan silan, wa silan magapasalamat kanaan. Wakaw maynang dyudugluman yang kanilan dumdum kay way madyaw na kyakadumduman nilan.
Romans	1	22	Yagalaong silan na silan yang manga ungudan, waingkawng manga sangu,
Romans	1	23	kay yang Dios na Labi na di magkamatay wa nilan aampowi, sana yaan yang yampowan da nilan yang manga inimo nilan na gyagaon sang otaw na magkamatay, kayan tyoowan arag nilan yang manga langgam, aw yang manga ayup na opat yang siki aw yang manga mananap na magosong arag tyataod nilan.
Romans	1	24	Wakaw pyapabayaan silan nang Dios kay yabay silan magimo sang laban maat nang Dios na imo na sogo nang kanilan dumdum. Yanaginimoway silan nang makaina kanilan na kadopangan nilan.
Romans	1	25	Maynaan yang batasan nilan, maat, kay byobotanwan nilan yang matungtung na pagindo nang Dios kayan tyoowan nilan yang buku nang matungtung. Wa nilan isimbaa yang tinuud na Dios na yagaimo sang kariko, yaan yang sisimba nilan yang inimo nang Dios, ayn nang Dios wa nilan abantoga, na yang Dios sa gaid yang gyagayon na madyaw bantogon nang way kataposan. Amen.
