Book	Chapter	Verse	Text
Zephaniah	2	5	Alaot kamo nga mga nagpuyo sa kabaybayonan, kamo nga nasod sa mga Keretihanon! Ang pulong sa Ginoo batok kaninyo, O Canaan, ang yuta sa mga Filistihanon; ikaw laglagon nako, hangtod nga wala nay nagpuyo nga mahibilin.
Zephaniah	2	6	Ug kamo, kabaybayonan, mahimong mga sibsibanan, nga may mga payag alang sa mga tigbantay sa mga karnero ug mga toril alang sa mga panon sa karnero.
Zephaniah	2	7	Ang baybayon mahimong kabtangan alang sa mga salin sa balay sa Juda diin sila manibsib, ug diha sa mga balay sa Askelon sila manghigda sa kagabhion. Kay ang Ginoo nga ilang Dios maghunahuna kanila ug magpahiuli sa ilang kahimtang.
Zephaniah	2	8	Nadungog nako ang pagtamay sa Moab ug ang mga pagbiaybiay sa mga Amonihanon, giunsa nila sa pagtamay ang akong katawhan, ug sa pagpasigarbo batok sa ilang utlanan.
Zephaniah	2	9	Busa ingon nga ako buhi, nag-ingon ang Ginoo sa mga panon, ang Dios sa Israel, ang Moab mahimong sama sa Sodoma, ug ang mga Amonihanon sama sa Gomora, usa ka yuta nga malukop sa mga kadyapa ug sa mga gahong sa asin, biniyaan hangtod sa kahangtoran. Ang mahibilin sa akong katawhan manakmit kanila ug ang salin sa akong nasod manag-iya kanila.
Zephaniah	2	10	Kini maoy maangkon nila ingon nga bayad sa ilang garbo, tungod kay sila nagtamay ug nagpagarbo batok sa katawhan sa Ginoo sa mga panon.
Zephaniah	2	11	Ang Ginoo mahimong makalilisang alang kanila; iyang pagutman ang tanang mga dios sa yuta, ug ngadto kaniya managyukbo, ang matag usa diha sa iyang dapit, ang tanang kayutaan sa mga nasod.
Zephaniah	2	12	Kamo usab, O mga Etiopianhon, pamatyon pinaagi sa akong espada.
Zephaniah	2	13	Ug iyang tuy-oron ang iyang kamot batok sa amihanan, ug laglagon ang Asiria; ug himoon niya nga biniyaan ang Ninibe, uga nga dapit sama sa kamingawan.
Zephaniah	2	14	Ang mga panon sa kahayopan manglubog sa taliwala niya, ang tanang mga mananap sa mga nasod, lakip ang agila ug ang eriso; magpuyo sa iyang mga ulohang siyudad, ang ngiwngiw mag-awit diha sa mga tamboanan ang uwak magtingog diha sa mga tugkaranan, kay ilang panguhaon ang mga hinimo ug kahoy nga cedro.
Zephaniah	2	15	Mao kini ang malipayong siyudad nga nagpuyo nga layo sa kakuyaw, nga nag-ingon sa iyang kaugalingon, “Ako mao ug walay nay lain.” Nahimo siya nga biniyaan, usa ka dapit nga lungib sa mga mananap! Ang tanan nga molabay kaniya magbiaybiay ug magwarawara sa iyang kumo.
Zephaniah	3	1	Alaot siya nga masukihon ug hugaw, ang malupigong siyudad!
Zephaniah	3	2	Siya dili mamati ug sulti, dili modawat ug pagbadlong, wala siya mosalig sa Ginoo, wala siya moduol sa iyang Dios.
Zephaniah	3	3	Ang iyang mga tinugyanan sa taliwala niya mga liyon nga nagngulob; ang iyang mga maghuhukom mao ang mga lobo sa kagabhion nga dili magsalin hangtod sa pagkabuntag.
Zephaniah	3	4	Ang iyang mga propeta mapatuyangon ug dili kasaligan nga mga tawo; ang iyang mga pari nagpasipala sa unsay balaan, gisupak nila ang Balaod.
Zephaniah	3	5	Ang Ginoo matarong diha kaniya, wala magbuhat ug sayop; matag buntag ipakita niya ang hustisya, sa matag kaadlawon siya dili magpakyas; apan ang dili matarong wala makaila ug kaulaw.
Zephaniah	3	6	Gipanglaglag nako ang mga nasod; ang ilang mga salipdanan nangaguba; ang ilang kadalanan gihimo nako nga awaaw aron nga walay makaagi niini; ang ilang mga siyudad nangatumpag, walay tawo, walay nagpuyo.
Zephaniah	3	7	Ako miingon, “Mahadlok gayod siya kanako, siya modawat ug pagbadlong, siya dili mawad-an ug panan-aw sa tanan nga gipabuhat nako kaniya.” Apan milabaw pa hinuon ang ilang tinguha sa pagbuhat sa daotan.
Zephaniah	3	8	Busa paghulat kamo kanako, nag-ingon ang Ginoo, hangtod sa adlaw nga ako mobarog ingon nga saksi. Kay ang akong hukom mao ang pagtigom sa mga nasod, sa pagtigom sa mga gingharian, aron ibubo nako ibabaw kanila ang akong kayugot, ang tibuok kainit sa akong kasuko; kay ang tibuok nga yuta ut-oton pinaagi sa kalayo sa akong pangabubho.
Zephaniah	3	9	Kay nianang panahona usbon nako ang sinultihan sa mga katawhan ngadto sa lunsay nga pinulongan, aron silang tanan magtawag sa ngalan sa Ginoo, ug mag-alagad kaniya uban ang hiniusa nga pag-uyon.
Zephaniah	3	10	Gikan sa unahan sa suba sa Etiopia ang akong mga tigpangamuyo, ang anak nga babaye sa akong mga nagkatibulaag, magdala sa akong halad.
Zephaniah	3	11	Nianang adlawa ikaw dili ibutang sa kaulawan tungod sa tanang binuhatan nga pinaagi niini ikaw misupil kanako; kay unya akong kuhaon gikan sa imong taliwala ang imong mga tawo nga mapahitas-ong nagpalabilabi, ug ikaw dili na mapahitas-on diha sa akong bukid nga balaan.
Zephaniah	3	12	Ipabilin nako sa imong taliwala ang katawhan nga mapaubsanon ug ubos. Sila modangop sa ngalan sa Ginoo,
Zephaniah	3	13	kadtong salin sa Israel; sila dili magbuhat ug sayop o mosulti ug mga bakak, o ang malimbongon nga dila makaplagan pa diha sa ilang baba. Sila manibsib ug manghigda, ug walay bisan kinsa nga maghadlok kanila.
Zephaniah	3	14	Pag-awit ug kusog, O anak nga babaye sa Zion, singgit, O Israel! Paglipay ug pagmaya uban sa tibuok nimong kasingkasing, O anak nga babaye sa Jerusalem!
Zephaniah	3	15	Gikuha sa Ginoo ang mga hukom batok kanimo, iyang giabog ang imong mga kaaway. Ang Hari sa Israel, ang Ginoo, anaa sa imong taliwala; dili na ikaw angay nga mahadlok sa daotan.
Zephaniah	3	16	Nianang adlawa kini isulti ngadto sa Jerusalem: Ayaw kahadlok, O Zion; ayaw paluyaha ang imong mga kamot.
Zephaniah	3	17	Ang Ginoo, ang imong Dios, anaa sa imong taliwala, usa ka manggugubat nga maghatag ug kadaogan; siya magmaya tungod kanimo uban ang kalipay, siya magbag-o kanimo diha sa iyang gugma; siya magmalipayon tungod kanimo uban ang pag-awit,
Zephaniah	3	18	sama sa adlaw sa kasaulogan. Akong kuhaon ang katalagman gikan kanimo aron dili na kamo bugalbugalan tungod niini.
Zephaniah	3	19	Nianang adlawa ako makighusay sa tanang nagdaogdaog kanimo. Ug akong luwason ang bakol ug tigomon ang mga sinalikway, ug ang ilang kaulawan himoon nako nga usa ka pagdayeg ug kabantog sa tibuok nga yuta.
Zephaniah	3	20	Nianang panahona dad-on ko kamo sa inyong pinuy-anan, sa panahon nga tigomon ko kamo. Kay kamo himoon nako nga bantogan ug dinayeg taliwala sa tanang mga katawhan sa yuta, sa diha nga ipahiuli nako ang inyong maayong kahimtang sa atubangan sa inyong mga mata, nag-ingon ang Ginoo.
Zechariah	1	1	Sa ikawalo nga bulan, sa ikaduha nga tuig ni Dario, ang pulong sa Ginoo midangat ngadto kang Zacarias nga anak ni Berekias nga anak ni Iddo, nga propeta nga nag-ingon,
Zechariah	1	2	“Ang Ginoo nasuko sa hilabihan sa inyong katigulangan.
Zechariah	1	3	Busa sultihi sila, Mao kini ang giingon sa Ginoo sa mga panon: Balik kamo kanako, nag-ingon ang Ginoo sa mga panon, ug ako mobalik kaninyo, nag-ingon ang Ginoo sa mga panon.
Zechariah	1	4	Ayaw kamo pagpakasama sa inyong katigulangan, nga kanila ang unang propeta misinggit, ‘Mao kini ang giingon sa Ginoo sa mga panon, Balik kamo karon gikan sa inyong daotan nga mga pamaagi, ug gikan sa inyong daotan nga mga buhat.’ Apan sila wala mamati o magpatalinghog kanako, nag-ingon ang Ginoo.
Zechariah	1	5	Ang inyong katigulangan, hain man sila? Ug ang mga propeta, buhi ba sila hangtod sa kahangtoran?
Zechariah	1	6	Apan ang akong mga pulong ug ang akong mga lagda nga akong gisugo sa akong mga alagad nga mga propeta, wala ba kini makaabot sa inyong katigulangan? Busa sila naghinulsol ug miingon, ‘Ingon nga ang Ginoo sa mga panon naghunahuna sa pagbuhat nganhi kanato sumala sa atong mga batasan ug sumala sa atong mga binuhatan, mao kini ang gibuhat niya kanato.’ ”
Zechariah	1	7	Sa ika-24 nga adlaw sa ikanapulo ug usa nga bulan, nga mao ang bulan sa Sebat, sa ikaduha nga tuig ni Dario, ang pulong sa Ginoo midangat kang Zacarias, ang anak ni Berekias nga anak ni Iddo, nga propeta. Ug si Zacarias miingon,
Zechariah	1	8	“Nakita nako niadtong gabhiona nga may usa ka tawo nga nagkabayo sa usa ka kabayo nga pula! Nagtindog siya taliwala sa mga kahoy nga mirto nga didto sa ubos, ug sa luyo niya dihay mga kabayo nga pula, kabang ug puti.
Zechariah	1	9	Unya miingon ako, ‘Agalon ko, unsa ba kini?’ Ug ang anghel nga nakigsulti kanako miingon kanako, ‘Ipakita nako kanimo kon unsa kini.’
Zechariah	1	10	Busa ang tawo nga nagtindog taliwala sa mga kahoy nga mirto mitubag, ‘Kini sila mao ang gipadala sa Ginoo aron sa pagbantay libot sa kalibotan.’
Zechariah	1	11	Ug sila mitubag sa anghel sa Ginoo nga nagtindog taliwala sa mga kahoy nga mirto, ‘Nalibot na namo ang kalibotan ug tan-awa, ang tibuok kalibotan nagpabilin nga malinawon.’
Zechariah	1	12	Unya ang anghel sa Ginoo miingon, ‘O Ginoo sa mga panon, hangtod kanus-a ba nga ikaw dili maluoy sa Jerusalem ug sa mga siyudad sa Juda nga imong gikasilagan sulod niining 70 ka tuig?’
Zechariah	1	13	Ug ang Ginoo mitubag sa anghel nga nakigsulti kanako uban sa maayo ug makahupay nga mga pulong.
Zechariah	1	14	Busa ang anghel nga nakigsulti kanako miingon kanako, ‘Singgit, mao kini ang giingon sa Ginoo sa mga panon: Ako nangabubho pag-ayo tungod sa Jerusalem ug tungod sa Zion.
Zechariah	1	15	Ug ako nasuko gayod sa mga nasod nga nagpuyo sa kasayon. Kay sa dihang gamay ra unta ang akong kasuko, ilang gipalabihan ang katalagman niini.
Zechariah	1	16	Busa mao kini ang giingon sa Ginoo, Ako mibalik sa Jerusalem uban ang kaluoy, ang akong balay tukoron diha niini, nag-ingon ang Ginoo sa mga panon, ug ang usa ka pisi nga igsusukod ikutay tadlas sa Jerusalem.
Zechariah	1	17	Singgit pag-usab, Mao kini ang giingon sa Ginoo sa mga panon: Ang akong mga siyudad mag-awas pag-usab sa kauswagan, ug ang Ginoo maghupay pag-usab sa Zion, ug magpili pag-usab sa Jerusalem.’ ”
Zechariah	1	18	Unya giyahat nako ang akong mga mata, ug nakita nako ang upat ka sungay!
Zechariah	1	19	Ug ako miingon sa anghel nga nakigsulti kanako, “Unsa ba kini?” Ug siya mitubag kanako, “Kini mao ang mga sungay nga nagpatibulaag sa Juda, sa Israel ug sa Jerusalem.”
Zechariah	1	20	Ug ang Ginoo nagpakita kanako sa upat ka mga tigsalsal.
Zechariah	1	21	Unya miingon ako, “Unsay gianhi niini aron buhaton?” Ug siya mitubag, “Kini mao ang mga sungay nga nagpatibulaag sa Juda nga sa ingon niini walay tawo nga nag-isa sa iyang ulo. Apan kini mianhi aron sa paghadlok kanila, sa pagsalibay sa mga sungay sa mga nasod nga nag-isa sa ilang sungay batok sa yuta sa Juda aron sa pagpatibulaag niini.”
Zechariah	10	1	Pangayo kamo sa Ginoo ug ulan panahon sa ulahing ulan, gikan sa Ginoo nga naghimo sa mga dag-om, nga naghatag sa madagayaong ulan ngadto sa mga tawo, ngadto sa matag usa sa mga tanom sa kapatagan.
Zechariah	10	2	Kay ang mga larawan naglitok ug mga walay pulos, ug ang mga tigpanagna nakakita ug bakak; ang mga tigdamgo nagsugilon ug mga bakak nga damgo, ug naghatag ug kawang nga mga paghupay. Busa ang katawhan naglatagaw sama sa mga karnero; gisakit sila kay sila walay tigbantay.
Zechariah	10	3	“Ang akong kasuko misilaob batok sa mga tigbantay, ug akong silotan ang mga pangulo; kay ang Ginoo sa mga panon nag-atiman sa iyang panon sa karnero, ang balay sa Juda, ug himoon nako sila nga sama sa iyang maayo nga mga kabayo sa gubat.
Zechariah	10	4	Gikan kanila mogula ang ulohang bato nga sukaranan, gikan kanila ang ugsok sa tolda, gikan kanila ang pana alang sa gubat, gikan kanila ang tanang tigdumala.
Zechariah	10	5	Sila mahisama sa mga kusgang tawo sa panggubatan, magyatak sa mga kaaway diha sa lapok sa kadalanan; sila makig-away kay ang Ginoo nag-uban man kanila, ug palibogon nila ang nga tigpangabayo.
Zechariah	10	6	“Akong lig-onon ang balay sa Juda, ug akong luwason ang balay ni Jose. Dad-on nako sila pagbalik kay ako adunay kaluoy kanila ug sila mahimong sama sa wala nako sila isalikway, kay ako man ang Ginoo nga ilang Dios, ug ako motubag kanila.
Zechariah	10	7	Unya ang Efraim mahimong sama sa kusgan nga manggugubat, ug ang ilang kasingkasing magmaya nga daw tungod sa bino. Ang ilang mga anak makakita niini ug mangalipay, ang ilang kasingkasing magpasidungog diha sa Ginoo.
Zechariah	10	8	“Ako magsinyas kanila ug tigomon nako sila, kay gitubos nako sila, ug sila modaghan sama kaniadto.
Zechariah	10	9	Bisan ug gikatag nako sila taliwala sa mga nasod, apan didto sa mga layong dapit mahinumdom sila kanako, ug sila magpuyo uban sa ilang mga anak ug mamauli sila.
Zechariah	10	10	Dad-on nako sila pauli gikan sa yuta sa Ehipto, ug tigomon sila gikan sa Asiria; ug dad-on nako sila ngadto sa yuta sa Gilead ug sa Lebanon hangtod nga wala nay dapit alang kanila.
Zechariah	10	11	Latason niya ang dagat sa kalisdanan, ug dag-on ang mga balod sa dagat, ug ang tanang kahiladman sa Nilo mangahubas. Ang garbo sa Asiria hugnoon, ug ang sitro sa Ehipto mahanaw.
Zechariah	10	12	Ug lig-onon nako sila diha sa Ginoo ug sila maglakaw diha sa iyang ngalan,” nag-ingon ang Ginoo.
Zechariah	11	1	Buksi ang imong mga pultahan, O Lebanon, aron lamyon sa kalayo ang imong mga kahoy nga cedro!
Zechariah	11	2	Pagminatay, O sipres, kay ang cedro napukan na, kay ang mga mahimayaong kahoy nangalaglag! Pagminatay, mga dagkong kahoy sa Basan, kay ang bagang kalasangan nangapukan na.
Zechariah	11	3	Pamatia ang tingog sa pagminatay sa mga tigbantay sa karnero, kay ang ilang himaya nawagtang na! Pamatia ang pagngulob sa mga liyon, kay ang kalasangan sa Jordan nalaglag!
Zechariah	11	4	Mao kini ang giingon sa Ginoo nga akong Dios, “Himoa ang imong kaugalingon nga tigbantay sa mga karnero nga ihawonon.
Zechariah	11	5	Kadtong mopalit niini mag-ihaw niini ug dili silotan ug kadtong magbaligya kanila mag-ingon, ‘Dalaygon ang Ginoo kay ako nahimong adunahan,’ ug ang ilang kaugalingon nga mga tigbantay wala maluoy kanila.
Zechariah	11	6	Kay dili na ako maluoy pag-usab sa mga nagpuyo sa yuta, nag-ingon ang Ginoo. Tan-awa, itugyan nako ang mga tawo aron mapukan ang matag usa diha sa kamot sa iyang isigkatawo, ug ang matag usa diha sa kamot sa iyang hari, ug gun-obon nila ang yuta ug wala akoy luwason kanila gikan sa ilang kamot.”
Zechariah	11	7	Busa nahimo akong tigbantay sa mga karnero nga ihawonon alang niadtong mga tigbaligya ug karnero. Ug mikuha ako ug duha ka sungkod, ang usa akong ginganlan ug Grasya, ug ang usa ginganlan nako ug Panaghiusa. Ug akong giatiman ang mga karnero.
Zechariah	11	8	Sulod sa usa ka bulan, gilaglag nako ang tulo ka tigbantay, kay gikapoyan na ako kanila, ug ako giayran usab nila.
Zechariah	11	9	Busa miingon ako, “Dili na ako mahimong tigbantay ninyo. Unsay patyonon, tugoti nga mamatay; unsay laglagonon, tugoti nga malaglag ug kadtong nahibilin tugoti sa paglamoy sa unod sa usa ug usa.”
Zechariah	11	10	Ug akong gikuha ang akong sungkod nga Grasya, ug gibali nako kini, gipapas ang kasabotan nga akong gihimo uban sa tanang mga katawhan.
Zechariah	11	11	Ug kini napapas niadtong adlawa, ug ang mga tigbaligya ug karnero nga nagbantay uban kanako, nahibalo nga kadto pulong sa Ginoo.
Zechariah	11	12	Unya ako miingon kanila, “Kon maayo kini alang kaninyo, ihatag kanako ang akong suhol apan kon dili, tipigi kini.” Ug nagtimbang sila ug 30 ka siklo nga plata alang sa akong suhol.
Zechariah	11	13	Unya ang Ginoo miingon kanako, “Ihulog kini ngadto sa panudlanan ,” ang usa ka maayong bili nga ilang gibili kanako. Busa akong gikuha ang 30 ka siklo nga plata ug gihulog kini ngadto sa panudlanan didto sa balay sa Ginoo.
Zechariah	11	14	Unya akong gibali ang akong ikaduha nga sungkod nga Panaghiusa, sa pagpapas sa pagkamanagsoon sa Juda ug sa Israel.
Zechariah	11	15	Unya ang Ginoo miingon kanako, “Dad-a sa makausa pa ang mga kasangkapan sa walay pulos nga tigbantay.
Zechariah	11	16	Kay tan-awa, pabarogon nako ang usa ka tigbantay sa karnero diha sa yuta, nga dili magtagad sa mga nagkalaglag o mangita sa mga nangawala o mag-ayo sa nangapiang o magpakaon sa mga maayo ug panglawas, hinuon maglamoy sa unod sa mga tambok nga karnero, maglaksi sa ilang mga kuko.
Zechariah	11	17	Alaot ang walay pulos nako nga tigbantay sa karnero, nga mibiya sa iyang panon! Masamaran unta sa espada ang iyang bukton ug ang iyang tuo nga mata! Ang iyang bukton mokuyos unta sa hingpit, ug ang iyang tuo nga mata mabuta sa hingpit!”
Zechariah	12	1	Ang pulong sa Ginoo mahitungod sa Israel: Mao kini ang giingon sa Ginoo, nga nagbukhad sa kalangitan, ug nagtukod sa kalibotan, ug naghimo sa espiritu sa tawo sulod kaniya,
Zechariah	12	2	“Tan-awa, himoon nako ang Jerusalem nga usa ka kupa sa pagsamparay alang sa tanang mga katawhan nga naglibot. Kini usab batok sa Juda sa panahon sa pagsulong batok sa Jerusalem.
Zechariah	12	3	Nianang adlawa himoon nako ang Jerusalem nga usa ka bug-at nga bato alang sa tanang mga katawhan. Ang tanan nga mosakwat niini masamad ug dako, ug ang tanang mga nasod sa yuta magtigom batok kaniya.
Zechariah	12	4	Nianang adlawa, nag-ingon ang Ginoo, akong hampakon sa kalisang ang matag kabayo, ug sa kabuang ang nagkabayo niini. Apan akong bukhon ang akong mga mata ngadto sa balay sa Juda, sa diha nga akong butaan ang matag kabayo sa mga katawhan.
Zechariah	12	5	Unya ang mga banay sa Juda mag-ingon diha sa ilang kaugalingon, ‘Ang mga nagpuyo sa Jerusalem adunay kusog pinaagi sa Ginoo sa mga panon nga ilang Dios.’
Zechariah	12	6	“Nianang adlawa ang mga banay sa Juda himoon nako nga sama sa kulon nga nagdilaab taliwala sa sugnod, sama sa sulo nga nagsiga taliwala sa usa ka bugkos nga dagami ug sila maglamoy sa tanang mga katawhan nga naglibot kanila, dapit sa tuo ug dapit sa wala, samtang ang Jerusalem puy-an gihapon diha sa dapit niini, sa Jerusalem.
Zechariah	12	7	“Ug ang Ginoo maghatag pag-una ug kadaogan ngadto sa mga tolda sa Juda, aron ang himaya sa balay ni David ug ang himaya sa mga nagpuyo sa Jerusalem dili pasidunggan labaw kay sa Juda.
Zechariah	12	8	Nianang adlawa ang Ginoo magbutang ug salipod libot sa mga nagpuyo sa Jerusalem aron kadtong labing luya kanila nianang adlawa mahisama kang David, ug ang balay ni David mahisama sa Dios, sama sa anghel sa Ginoo nga nangulo kanila.
Zechariah	12	9	Ug nianang adlawa tinguhaon nako ang paglaglag sa tanang mga nasod nga moanhi batok sa Jerusalem.
Zechariah	12	10	“Ug ibubo nako ibabaw sa balay ni David ug sa mga nagpuyo sa Jerusalem ang espiritu sa kaluoy ug sa pagpangamuyo, aron nga sa dihang motan-aw sila kaniya nga ilang giduslak, sila magsubo tungod kaniya, sama sa magsubo tungod sa bugtong niyang anak ug maghilak pag-ayo tungod kaniya, sama sa maghilak tungod sa iyang panganay nga anak.
Zechariah	12	11	Nianang adlawa ang pagsubo diha sa Jerusalem mahisama ka dako sa pagsubo alang sa Hadad-rimon sa patag sa Megido.
Zechariah	12	12	Ang yuta magsubo, ang matag banay sa iyang kaugalingon, ang panimalay sa banay ni David sa iyang kaugalingon ug ang ilang mga asawa sa ilang kaugalingon, ang panimalay sa banay ni Natan sa iyang kaugalingon ug ang ilang mga asawa sa ilang kaugalingon,
Zechariah	12	13	ang panimalay sa banay ni Levi sa iyang kaugalingon ug ang ilang mga asawa sa ilang kaugalingon, ang panimalay sa mga Simeihanon sa ilang kaugalingon ug ang ilang mga asawa sa ilang kaugalingon,
Zechariah	12	14	ug ang tanang mga panimalay nga nahibilin, ang matag usa sa iyang kaugalingon ug ang ilang mga asawa sa ilang kaugalingon.
Zechariah	13	1	“Nianang adlawa adunay usa ka tuboran nga buksan alang sa balay ni David ug sa mga nagpuyo sa Jerusalem, aron sa paghinlo kanila gikan sa sala ug sa pagkahugaw.
Zechariah	13	2	“Ug nianang adlawa, nag-ingon ang Ginoo sa mga panon, puohon nako ang mga ngalan sa mga diosdios gikan sa yuta aron dili na sila mahinumdoman, ug papahawaon usab nako gikan sa yuta ang mga propeta ug ang hugaw nga espiritu.
Zechariah	13	3	Ug kon aduna pay motungha nga propeta, ang iyang amahan ug ang iyang inahan nga nanganak kaniya moingon kaniya, ‘Dili ikaw mabuhi kay ikaw nagsulti ug bakak diha sa ngalan sa Ginoo,’ ug ang iyang amahan ug ang iyang inahan nga nanganak kaniya modunggab kaniya sa diha nga magpropesiya siya.
Zechariah	13	4	Nianang adlawa ang tanang propeta mangaulaw tungod sa iyang panan-awon sa diha nga magpropesiya siya, dili siya magsul-ob ug balhiboon nga kupo aron sa paglimbong,
Zechariah	13	5	apan siya moingon, ‘Dili ako propeta, tig-ugmad ako sa yuta kay ang yuta nahimo nga akong katigayonan sukad sa akong pagkabatan-on.’
Zechariah	13	6	Ug kon adunay mangutana kaniya, ‘Unsa kining mga samad sa imong kamot?’ siya moingon, ‘Ang mga samad akong naangkon didto sa balay sa akong mga higala.’ ”
Zechariah	13	7	“Pagmata na, O espada, batok sa akong tigbantay sa karnero, batok sa tawo nga nagtindog sunod kanako,” nag-ingon ang Ginoo sa mga panon. “Tigbasa ang tigbantay aron ang mga karnero magkatibulaag; pabalikon nako ang akong kamot batok sa mga gagmay.
Zechariah	13	8	Sa tibuok nga yuta, nag-ingon ang Ginoo, ang duha ka bahin sa tulo puohon ug mangamatay, apan ang ikatulo nga bahin mahibilin nga buhi.
Zechariah	13	9	Ug itambog nako kining ikatulong bahin ngadto sa kalayo, ug lunsayon kini sama sa usa ka tawo nga maglunsay ug plata, ug magsulay kanila sama sa pagsulay sa bulawan. Sila magsangpit sa akong ngalan ug ako motubag kanila. Ako moingon, ‘Sila akong katawhan,’ ug sila moingon, ‘Ang Ginoo mao ang akong Dios.’ ”
Zechariah	14	1	Tan-awa, ang adlaw sa Ginoo moabot sa diha nga ang mga inilog gikan kanimo bahinon diha sa taliwala nimo.
Zechariah	14	2	Kay tigomon nako ang tanang mga nasod aron sa pagpakiggubat batok sa Jerusalem ug ang siyudad mailog, ug ang mga balay panglungkabon ug ang mga babaye panglugoson. Ang katunga sa siyudad mahiadto sa pagkabinihag apan ang nahibilin sa katawhan dili puohon gikan sa siyudad.
Zechariah	14	3	Unya ang Ginoo moasdang ug makig-away batok niadtong mga nasod sama sa iyang pagpakig-away panahon sa gubat.
