Book	Chapter	Verse	Text
Zephaniah	3	9	“Oo, sa panahong iyon ay babaguhin ko ang pananalita ng mga tao, upang maging dalisay na pananalita, upang silang lahat ay makatawag sa pangalan ng Panginoon ; at paglingkuran siya na may pagkakaisa.
Zephaniah	3	10	Mula sa kabila ng mga ilog ng Etiopia, ang mga sumasamba sa akin, ang anak na babae na aking pinapangalat, ay magdadala ng handog sa akin.
Zephaniah	3	11	“Sa araw na iyon ay hindi ka mapapahiya ng dahil sa mga gawa, na iyong ipinaghimagsik laban sa akin; sapagkat kung magkagayon aking aalisin sa gitna mo ang iyong mga taong nagsasayang may pagmamataas, at hindi ka na magmamalaki pa sa aking banal na bundok.
Zephaniah	3	12	Sapagkat aking iiwan sa gitna mo ang isang mapagpakumbaba at maamong bayan. Sila'y manganganlong sa pangalan ng Panginoon ,
Zephaniah	3	13	Ang mga nalabi sa Israel ay hindi gagawa ng kasamaan, ni magsasalita man ng mga kasinungalingan; ni matatagpuan man ang isang mandarayang dila sa kanilang bibig. sapagkat sila'y manginginain at hihiga, at walang tatakot sa kanila.”
Zephaniah	3	14	Umawit ka nang malakas, O anak na babae ng Zion; Sumigaw ka, O Israel! Ikaw ay matuwa at magalak nang buong puso, O anak na babae ng Jerusalem!
Zephaniah	3	15	Inalis ng Panginoon ang mga hatol laban sa iyo, kanyang iwinaksi ang iyong mga kaaway. Ang Hari ng Israel, ang Panginoon , ay nasa gitna mo; hindi ka na matatakot pa sa kasamaan.
Zephaniah	3	16	Sa araw na iyon ay sasabihin sa Jerusalem; “Huwag kang matakot; O Zion, huwag manghina ang iyong mga kamay.
Zephaniah	3	17	Ang Panginoon mong Diyos ay nasa gitna mo, isang mandirigma na nagbibigay ng tagumpay; siya'y magagalak sa iyo na may kagalakan; siya'y tatahimik sa kanyang pag-ibig; siya'y magagalak sa iyo na may malakas na awitan,
Zephaniah	3	18	aking pipisanin ang namamanglaw dahil sa takdang kapistahan. “Sila'y nagmula sa iyo, aalisin ang kakutyaan sa kanya.
Zephaniah	3	19	Narito, sa panahong iyon ay aking parurusahan ang lahat ng mga umaapi sa iyo. At aking ililigtas ang pilay at titipunin ang pinalayas; at aking papalitan ng kapurihan ang kanilang kahihiyan, at kabantugan sa buong daigdig.
Zephaniah	3	20	Sa panahong iyon kayo'y aking ipapasok, sa panahon na kayo'y aking tinitipon; oo, aking gagawin kayong bantog at pinupuri ng lahat ng mga bayan sa daigdig, kapag ibinalik ko ang inyong mga kapalaran sa harapan ng inyong paningin,” sabi ng Panginoon .
Zechariah	1	1	Nang ikawalong buwan, nang ikalawang taon ni Dario, dumating ang salita ng Panginoon kay Zacarias na anak ni Berequias, na anak ni Iddo, ang propeta, na sinasabi,
Zechariah	1	2	“Ang Panginoon ay galit na galit sa inyong mga ninuno.
Zechariah	1	3	Kaya't sabihin mo sa kanila, Ganito ang sabi ng Panginoon ng mga hukbo: Manumbalik kayo sa akin, sabi ng Panginoon ng mga hukbo, at ako'y manunumbalik sa inyo, sabi ng Panginoon ng mga hukbo.
Zechariah	1	4	Huwag kayong maging gaya ng inyong mga ninuno, na sa kanila'y sinabi ng mga unang propeta, ‘Ganito ang sabi ng Panginoon ng mga hukbo, Manumbalik kayo mula sa inyong masasamang lakad, at sa inyong masasamang gawa.’ Ngunit hindi nila ako pinakinggan o pinansin man, sabi ng Panginoon .
Zechariah	1	5	Ang inyong mga ninuno, nasaan sila? At ang mga propeta, nabubuhay ba sila magpakailanman?
Zechariah	1	6	Ngunit ang aking mga salita at mga tuntunin na aking iniutos sa aking mga lingkod na mga propeta, hindi ba inabutan ng mga ito ang inyong mga ninuno? Kaya't sila'y nagsisi at nagsabi, ‘Kung paano ang inisip na gawin sa amin ng Panginoon ng mga hukbo, ayon sa aming mga lakad, at ayon sa aming mga gawa, gayon ang ginawa niya sa amin.’”
Zechariah	1	7	Nang ikadalawampu't apat na araw nang ikalabing-isang buwan, na buwan ng Sebat, nang ikalawang taon ni Dario, dumating ang salita ng Panginoon kay Zacarias, na anak ni Berequias, na anak ni Iddo, na propeta, na sinasabi:
Zechariah	1	8	“Nakita ko noong gabi at narito, isang lalaking nakasakay sa isang pulang kabayo! Siya'y nakatayo sa gitna ng mga puno ng mirto na nasa lambak. Sa likuran niya'y may mga kabayong pula, hubero at puti.
Zechariah	1	9	Nang magkagayo'y aking sinabi, ‘O panginoon ko, ano ang mga ito?’ At ang anghel na nakipag-usap sa akin ay nagsabi sa akin, ‘Aking ipapakita sa iyo kung anu-ano ang mga ito.’
Zechariah	1	10	Ang lalaking nakatayo sa gitna ng mga puno ng mirto ay sumagot, ‘Ang mga iyon ang mga sinugo ng Panginoon upang manmanan ang lupa.’
Zechariah	1	11	Sila'y sumagot sa anghel ng Panginoon na nakatayo sa gitna ng mga puno ng mirto, ‘Nalibot na namin ang lupa, at narito, ang buong lupa ay mapayapa at tahimik.’
Zechariah	1	12	Nang magkagayo'y sinabi ng anghel ng Panginoon , ‘O Panginoon ng mga hukbo, hanggang kailan ka mawawalan ng habag sa Jerusalem at sa mga lunsod ng Juda, na sa kanila'y nagalit ka nitong pitumpung taon?’
Zechariah	1	13	Ang Panginoon ay sumagot ng malumanay at nakaaaliw na mga salita sa anghel na nakipag-usap sa akin.
Zechariah	1	14	Kaya't sinabi sa akin ng anghel na nakipag-usap sa akin, ‘Sumigaw ka, Ganito ang sabi ng Panginoon ng mga hukbo: Ako'y lubos na naninibugho para sa Jerusalem at sa Zion.
Zechariah	1	15	Ako'y galit na galit sa mga bansang tiwasay, sapagkat habang kakaunti pa ang aking galit, kanilang ipinagpatuloy ang pagwasak.
Zechariah	1	16	Kaya't ganito ang sabi ng Panginoon , Ako'y bumalik sa Jerusalem na may pagkahabag. Ang aking bahay ay matatayo roon, sabi ng Panginoon ng mga hukbo, at ang pising panukat ay iuunat sa ibabaw ng Jerusalem.
Zechariah	1	17	Muli kang sumigaw, na iyong sabihin, Ganito ang sabi ng Panginoon ng mga hukbo: ‘Ang aking mga lunsod ay muling aapawan ng kasaganaan, at muling aaliwin ng Panginoon ang Zion, at muling pipiliin ang Jerusalem.’”
Zechariah	1	18	Aking itinaas ang aking paningin at aking nakita, at narito, apat na sungay!
Zechariah	1	19	Aking sinabi sa anghel na nakipag-usap sa akin, “Ano ang mga ito?” At siya'y sumagot sa akin, “Ito ang mga sungay na nagpakalat sa Juda, Israel, at sa Jerusalem.”
Zechariah	1	20	Ipinakita sa akin ng Panginoon ang apat na panday.
Zechariah	1	21	Nang magkagayo'y sinabi ko, “Ano ang ipinaritong gawin ng mga ito?” Siya'y sumagot, “Ito ang mga sungay na nagpakalat sa Juda, na walang lalaki na nagtaas ng kanyang ulo at ang mga ito'y dumating upang takutin sila, upang ibagsak ang mga sungay ng mga bansa na nagtaas ng kanilang mga sungay laban sa lupain ng Juda upang ito'y pangalatin.”
Zechariah	10	1	Hingin ninyo sa Panginoon ang ulan sa kapanahunan ng ulan sa tagsibol, mula sa Panginoon na gumagawa ng ulap na may dalang unos, at kanyang bibigyan sila ng ulan, sa bawat isa'y ng damo sa parang.
Zechariah	10	2	Sapagkat ang mga diyus-diyosan ng sambahayan ay nagsalita ng walang kabuluhan, at ang mga manghuhula ay nakakakita ng kabulaanan; at sila'y nagpapahayag ng huwad na panaginip, at nagbibigay ng walang kabuluhang kaaliwan. Kaya't ang mga tao ay gumagala na gaya ng mga tupa, sila'y nagdadalamhati, sapagkat walang pastol.
Zechariah	10	3	“Ang aking galit ay mainit laban sa mga pastol, at aking parurusahan ang mga lalaking kambing; sapagkat dinalaw ng Panginoon ng mga hukbo ang kanyang kawan, ang sambahayan ni Juda, at kanyang gagawin silang parang kanyang magilas na kabayo sa pakikipaglaban.
Zechariah	10	4	Mula sa kanila ay lalabas ang batong panulok, mula sa kanila ay ang tulos ng tolda, mula sa kanila ay ang busog ng pakikipaglaban, mula sa kanila ay ang bawat pinuno na magkakasama.
Zechariah	10	5	At sila'y magiging parang mga makapangyarihang lalaki, na tinatapakan ang kaaway sa putik ng lansangan sa labanan, at sila'y lalaban, sapagkat ang Panginoon ay kasama nila, at kanilang hihiyain ang mga mangangabayo.
Zechariah	10	6	“Aking palalakasin ang sambahayan ni Juda, at aking ililigtas ang sambahayan ni Jose, ibabalik ko sila sapagkat ako'y naawa sa kanila; at sila'y magiging parang hindi ko itinakuwil: sapagkat ako ang Panginoon nilang Diyos at sila'y aking diringgin.
Zechariah	10	7	Ang Efraim ay magiging gaya ng mga makapangyarihang lalaki, at ang kanilang puso ay magagalak na gaya ng may alak. Ito'y makikita ng kanilang mga anak at magagalak, ang kanilang puso ay magagalak sa Panginoon .
Zechariah	10	8	“Huhudyatan ko sila at sila'y titipunin, sapagkat tinubos ko sila; at sila'y dadami na gaya nang una.
Zechariah	10	9	Bagaman pinangalat ko sila sa gitna ng mga bansa; gayunma'y aalalahanin nila ako kahit sa malalayong lupain; at sila'y mabubuhay kasama ng kanilang mga anak at magbabalik.
Zechariah	10	10	Ibabalik ko silang pauwi mula sa lupain ng Ehipto, at titipunin ko sila mula sa Asiria; at dadalhin ko sila sa lupain ng Gilead at Lebanon, hanggang wala nang silid para sa kanila.
Zechariah	10	11	Sila'y tatawid sa dagat ng kaguluhan, at ang mga alon ng dagat ay hahampasin, at ang lahat ng kalaliman sa Nilo ay matutuyo. Ang pagmamataas ng Asiria ay ibababa, at ang setro ng Ehipto ay mawawala.
Zechariah	10	12	Palalakasin ko sila sa Panginoon ; at sila'y lalakad sa kanyang pangalan,” sabi ng Panginoon .
Zechariah	11	1	Buksan mo ang iyong mga pintuan, O Lebanon, upang tupukin ng apoy ang iyong mga sedro!
Zechariah	11	2	Tumangis ka, O puno ng sipres, sapagkat ang sedro ay nabuwal, sapagkat ang maluluwalhating puno ay nawasak! Tumangis kayo, mga ensina sa Basan, sapagkat ang makapal na gubat ay nasira!
Zechariah	11	3	May isang ugong ng panaghoy ng mga pastol, sapagkat ang kanilang kaluwalhatian ay nasira! May isang ugong ng ungal ng mga batang leon, sapagkat ang pagmamataas ng Jordan ay nasira!
Zechariah	11	4	Ganito ang sabi ng Panginoon kong Diyos: “Ikaw ay maging pastol ng kawan na papatayin.
Zechariah	11	5	Pinapatay sila ng mga bumili sa kanila at hindi napaparusahan, at silang nagbibili sa kanila ay nagsasabi, ‘Purihin ang Panginoon , ako'y yumaman;’ at ang kanilang sariling mga pastol ay hindi naaawa sa kanila.
Zechariah	11	6	Sapagkat hindi na ako maaawa sa naninirahan sa lupaing ito, sabi ng Panginoon . Narito, pababagsakin ko ang bawat isa sa kamay ng kanyang kapwa, at bawat isa sa kamay ng kanyang hari; at kanilang dudurugin ang lupain, at wala akong ililigtas mula sa kanilang kamay.”
Zechariah	11	7	At aking pinastol ang kawan na papatayin, pati ang mga kawawa na nasa kawan. Nagdala ako ng dalawang tungkod; ang isa'y tinawag kong Kabutihang Loob, at ang isa'y tinawag kong Pagkakaisa at pinapanginain ko ang kawan.
Zechariah	11	8	Sa loob ng isang buwan ay pinatay ko ang tatlong pastol. Sapagkat ang aking kaluluwa ay nagsawa sa kanila at ang kanilang kaluluwa ay nasuklam din sa akin.
Zechariah	11	9	Kaya't sinabi ko, “Hindi na ako ang magpapanginain sa inyo. Ang mamamatay ay mamatay; ang mahihiwalay ay mahiwalay; at ang mga naiwan ay lamunin ang laman ng isa't isa.”
Zechariah	11	10	Hinawakan ko ang aking tungkod na Kabutihang Loob, at binali ko ito upang sirain ang aking tipan na aking ginawa sa lahat ng mga bayan.
Zechariah	11	11	Kaya't ito ay nawalan ng bisa nang araw na iyon, at ang mga kaawa-awang kawan na nagmamasid sa akin ay nakaalam na iyon ay salita ng Panginoon .
Zechariah	11	12	At sinabi ko sa kanila, “Kung inaakala ninyong mabuti, ibigay ninyo sa akin ang aking sahod. Ngunit kung hindi, inyo na iyon.” Sa gayo'y kanilang tinimbang bilang aking sahod ang tatlumpung pirasong pilak.
Zechariah	11	13	Pagkatapos, sinabi ng Panginoon sa akin, “Ihagis mo sa magpapalayok”—ang mainam na halaga na inihalaga ko sa kanila. Kaya't aking kinuha ang tatlumpung pirasong pilak at inihagis ito sa magpapalayok sa bahay ng Panginoon .
Zechariah	11	14	Nang magkagayo'y binali ko ang aking pangalawang tungkod na Pagkakaisa, upang aking sirain ang pagkakapatiran ng Juda at Israel.
Zechariah	11	15	Sinabi sa akin ng Panginoon , “Magdala kang muli ng mga kasangkapan ng isang walang kabuluhang pastol.
Zechariah	11	16	Sapagkat, narito, ako ngayo'y maglalagay ng isang pastol sa lupain na hindi nagmamalasakit sa mga nawawala, ni hahanapin man ang naliligaw, ni pagagalingin ang mga pilay; ni pakakainin ang mga malusog kundi kanyang lalamunin ang laman ng matataba at lulurayin pati ang kanilang mga kuko.
Zechariah	11	17	Kahabag-habag ang walang kabuluhang pastol na nag-iiwan ng kawan! Ang tabak ay darating sa kanyang kamay at sa kanyang kanang mata! Matutuyo ang kanyang kamay, at ang kanyang kanang mata ay lubos na magdidilim!”
Zechariah	12	1	Ang salita ng Panginoon laban sa Israel. Ganito ang sabi ng Panginoon , na naglatag ng langit at nagtatag ng lupa at lumikha ng espiritu ng tao sa loob niya:
Zechariah	12	2	“Narito, malapit ko nang gawin ang Jerusalem na isang tasang pampasuray sa lahat ng bayan sa palibot, at ito ay magiging laban din sa Juda sa pagkubkob laban sa Jerusalem.
Zechariah	12	3	Sa araw na iyon ay aking gagawin ang Jerusalem na isang batong mabigat sa lahat ng bayan; lahat ng magbubuhat nito ay malubhang masusugatan. At ang lahat ng bansa sa lupa ay magtitipun-tipon laban sa kanya.
Zechariah	12	4	Sa araw na iyon, sabi ng Panginoon , aking sasaktan ng sindak ang bawat kabayo, at ang kanyang sakay ay mababaliw. Ngunit aking imumulat ang aking mga mata sa sambahayan ni Juda, at aking bubulagin ang bawat kabayo ng mga bayan.
Zechariah	12	5	Sasabihin ng mga pinuno ng Juda sa kanilang sarili, ‘Ang mga mamamayan ng Jerusalem ay aking kalakasan sa Panginoon ng mga hukbo, na kanilang Diyos.’
Zechariah	12	6	“Sa araw na iyo'y gagawin ko ang mga pinuno ni Juda na parang nag-aapoy na palayok sa nakabuntong panggatong, parang nag-aapoy na sulo sa gitna ng mga bigkis; at kanilang sasakmalin ang buong bayan sa palibot, sa kanan at sa kaliwa; samantalang ang Jerusalem ay muling titirhan sa sarili nitong dako, sa Jerusalem.
Zechariah	12	7	“Unang ililigtas ng Panginoon ang mga tolda ng Juda, upang ang karangalan ng sambahayan ni David at ng mga naninirahan sa Jerusalem ay huwag magmalaki sa Juda.
Zechariah	12	8	Sa araw na iyon ay ipagsasanggalang ng Panginoon ang mga naninirahan sa Jerusalem, at siyang pinakamahina sa kanila sa araw na iyon ay maging gaya ni David, at ang sambahayan ni David ay magiging parang Diyos, parang anghel ng Panginoon sa unahan nila.
Zechariah	12	9	At mangyayari sa araw na iyon, aking pagsisikapang gibain ang lahat ng bansa na dumarating laban sa Jerusalem.
Zechariah	12	10	“Ibubuhos ko sa sambahayan ni David at sa mga naninirahan sa Jerusalem ang espiritu ng biyaya at pananalangin, at kapag sila'y tumingin sa akin na kanilang inulos, at kanilang tatangisan siya, na gaya ng pagtangis sa kaisa-isang anak, at umiyak ng may kapaitan gaya ng pag-iyak na may kapaitan sa panganay.
Zechariah	12	11	Sa araw na iyon ang pagtangis sa Jerusalem ay magiging kasinlaki ng pagtangis para kay Hadad-rimon sa kapatagan ng Megido.
Zechariah	12	12	Ang lupain ay tatangis, bawat angkan ay bukod, ang angkan ng sambahayan ni David ay bukod, at ang kanilang mga asawa ay bukod; ang sambahayan ni Natan ay bukod, at ang kanilang mga asawa ay bukod;
Zechariah	12	13	ang angkan ng sambahayan ni Levi ay bukod, ang kanilang mga asawa ay bukod, ang angkan ni Simei ay bukod, at ang kanilang mga asawa ay bukod;
Zechariah	12	14	ang lahat ng angkang nalabi, bukod ang bawat angkan, at ang kanilang mga asawa ay bukod.
Zechariah	13	1	“Sa araw na iyon ay mabubuksan ang isang bukal para sa sambahayan ni David at sa mga naninirahan sa Jerusalem para sa kasalanan at karumihan.
Zechariah	13	2	“Sa araw na iyon, sabi ng Panginoon ng mga hukbo, aking aalisin sa lupain ang mga pangalan ng mga diyus-diyosan, kaya't sila'y hindi na maaalala pa. Aking palalayasin sa lupain ang mga propeta at ang karumaldumal na espiritu sa lupain.
Zechariah	13	3	Kapag ang sinuman ay muling magpropesiya, sasabihin sa kanya ng kanyang ama at ina na nagsilang sa kanya, ‘Ikaw ay hindi mabubuhay sapagkat ikaw ay nagsasalita ng kasinungalingan sa pangalan ng Panginoon ;’ at uulusin siya ng kanyang ama at ng kanyang ina na nagsilang sa kanya kapag siya'y nagsalita ng propesiya.
Zechariah	13	4	At mangyayari, sa araw na iyon, ikahihiya ng bawat propeta ang kanyang pangitain kapag siya'y nagsalita ng propesiya. Hindi sila magsusuot ng kasuotang balahibo, upang mandaya,
Zechariah	13	5	kundi kanyang sasabihin, ‘Ako'y hindi propeta, ako'y magbubungkal ng lupa; sapagkat ang lupain ay aking pag-aari mula sa aking kabataan.’
Zechariah	13	6	At sasabihin ng isa sa kanya, ‘Ano itong mga sugat sa pagitan ng iyong mga bisig?’ kung magkagayon siya'y sasagot, ‘Ang mga ito'y sugat na tinanggap ko sa bahay ng aking mga kaibigan.’
Zechariah	13	7	“Gumising ka, O tabak, laban sa pastol ko, at laban sa lalaking kasama ko,” sabi ng Panginoon ng mga hukbo. “Saktan mo ang pastol upang ang mga tupa ay mangalat; at aking ipipihit ang aking kamay laban sa maliliit.
Zechariah	13	8	At mangyayari, sa buong lupain, sabi ng Panginoon , dalawang-ikatlong bahagi ay aalisin at mamamatay; ngunit ang ikatlo ay maiiwan.
Zechariah	13	9	At aking dadalhin ang ikatlong bahagi sa apoy, at sila'y dadalisayin ko na gaya ng pagdalisay sa pilak, at sila'y susubukin ko na gaya ng pagsubok sa ginto. Sila'y tatawag sa aking pangalan, at akin silang diringgin. Aking sasabihin, ‘Sila'y bayan ko;’ at kanilang sasabihin, ‘Ang Panginoon ay aking Diyos.’”
Zechariah	14	1	Narito, isang araw darating para sa Panginoon , ang samsam na kinuha sa iyo ay paghahati-hatian sa gitna mo.
Zechariah	14	2	Sapagkat aking titipunin ang lahat ng bansa upang lumaban sa Jerusalem, at ang lunsod ay masasakop, ang mga bahay ay lolooban, at ang mga babae ay pagsasamantalahan. Ang kalahati ng lunsod ay bibihagin, ngunit ang nalabi sa bayan ay hindi aalisin sa lunsod.
Zechariah	14	3	Kung magkagayo'y lalabas ang Panginoon at makikipaglaban sa mga bansang iyon, gaya nang siya'y makipaglaban sa araw ng labanan.
Zechariah	14	4	Sa araw na iyon ay tatayo ang kanyang mga paa sa Bundok ng mga Olibo, na nasa tapat ng Jerusalem sa dakong silangan; at ang Bundok ng mga Olibo ay mahahati sa gitna niya, sa silangan hanggang sa kanluran, sa pamamagitan ng napakalawak na libis. Ang kalahati ng Bundok ay malilipat sa dakong hilaga, at ang kalahati ay sa dakong timog.
